Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,AR 5-lag Coeff,AR 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted AR 7-lag Coeff,Fitted AR 8-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in AR 7-lag Coeff,Diff in AR 8-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
282,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.02503720868272573,-0.013946781997972143,-0.38790206614036354,0.027578210763659974,-0.2896244233895344,-0.3156567186078185,0,0,0,0,-0.02503720868272573,-0.013946781997972143,0.012097933859636478,0.027578210763659974,0.010375576610465564,-0.01565671860781853,0,0,0,0
283,6,0,0,0,0.4,0,0.3,0.3,6,0,0.00638209900850209,0.02759760381772075,-0.43252515877495906,0.041641149605760756,-0.33154464714565346,-0.30235289757347494,0,0,0,0,0.00638209900850209,0.02759760381772075,-0.03252515877495904,0.041641149605760756,-0.03154464714565347,-0.0023528975734749547,0,0,0,0
284,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03359846924234809,0.03520551817455647,-0.370716668448663,0.010517422034507678,-0.2898532935943478,-0.2508462548190347,0,0,0,0,0.03359846924234809,0.03520551817455647,0.029283331551337,0.010517422034507678,0.010146706405652184,0.04915374518096527,0,0,0,0
285,6,0,0,0,0.4,0,0.3,0.3,6,0,0.029347894346515566,-0.05534113717074078,-0.40709953449974196,0.04312559951688594,-0.3230498051576068,-0.28765132108599467,0,0,0,0,0.029347894346515566,-0.05534113717074078,-0.007099534499741933,0.04312559951688594,-0.023049805157606795,0.012348678914005318,0,0,0,0
286,6,0,0,0,0.4,0,0.3,0.3,6,0,0.024212379579344454,-0.007070524634175766,-0.38362193447591686,-0.03332549753274246,-0.2695345545427662,-0.2623793656867399,0,0,0,0,0.024212379579344454,-0.007070524634175766,0.016378065524083163,-0.03332549753274246,0.030465445457233786,0.03762063431326007,0,0,0,0
287,6,0,0,0,0.4,0,0.3,0.3,6,0,0.005838807458924275,0.007265399214836434,-0.4215070175660526,0.025373185789221944,-0.29319753236793344,-0.31437519456750496,0,0,0,0,0.005838807458924275,0.007265399214836434,-0.021507017566052555,0.025373185789221944,0.0068024676320665445,-0.014375194567504967,0,0,0,0
288,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03366207806294062,-0.03769553651907888,-0.3772961248618469,0.03556428070284051,-0.30530089613101274,-0.25093793863441777,0,0,0,0,0.03366207806294062,-0.03769553651907888,0.02270387513815314,0.03556428070284051,-0.005300896131012756,0.04906206136558222,0,0,0,0
289,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.018966318008034153,0.01420734606395365,-0.43433078446667517,-0.011282065262639963,-0.24376080687348184,-0.3402151154411176,0,0,0,0,-0.018966318008034153,0.01420734606395365,-0.034330784466675146,-0.011282065262639963,0.05623919312651815,-0.04021511544111761,0,0,0,0
290,6,0,0,0,0.4,0,0.3,0.3,6,0,0.04573081415821567,0.001731719171369642,-0.41599864222524213,0.011753478062768477,-0.2582247707122641,-0.315925965033912,0,0,0,0,0.04573081415821567,0.001731719171369642,-0.01599864222524211,0.011753478062768477,0.041775229287735915,-0.015925965033912026,0,0,0,0
291,6,0,0,0,0.4,0,0.3,0.3,6,0,0.002705783015625851,-0.04759134627168167,-0.38432064776417474,0.014094059058493084,-0.2574490648888411,-0.2859993064760451,0,0,0,0,0.002705783015625851,-0.04759134627168167,0.015679352235825283,0.014094059058493084,0.04255093511115887,0.014000693523954888,0,0,0,0
292,6,0,0,0,0.4,0,0.3,0.3,6,0,0.018091903568602102,-0.048028296404953257,-0.39685314369099234,0.004799676840253014,-0.30751018806138786,-0.2892043021967038,0,0,0,0,0.018091903568602102,-0.048028296404953257,0.003146856309007684,0.004799676840253014,-0.007510188061387868,0.0107956978032962,0,0,0,0
293,6,0,0,0,0.4,0,0.3,0.3,6,0,0.007029959940702074,-0.005123966754459863,-0.4266083947854412,-0.03415350092979628,-0.2482004773870405,-0.3227773947078394,0,0,0,0,0.007029959940702074,-0.005123966754459863,-0.026608394785441192,-0.03415350092979628,0.051799522612959475,-0.022777394707839405,0,0,0,0
294,6,0,0,0,0.4,0,0.3,0.3,6,0,0.02089567902498632,-0.025754596304339555,-0.444899587550025,0.01633525735494498,-0.30360105311473234,-0.2929007665333416,0,0,0,0,0.02089567902498632,-0.025754596304339555,-0.04489958755002499,0.01633525735494498,-0.0036010531147323555,0.007099233466658361,0,0,0,0
295,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.058225880102072615,-0.042732098725267946,-0.3570026227681923,-0.0034955156602799204,-0.3657852090896412,-0.28328820601036636,0,0,0,0,-0.058225880102072615,-0.042732098725267946,0.04299737723180774,-0.0034955156602799204,-0.0657852090896412,0.016711793989633628,0,0,0,0
296,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01701782365067467,-0.018281256723194497,-0.38095315905364463,-0.017463608785155897,-0.35439608236352654,-0.26470026333915025,0,0,0,0,-0.01701782365067467,-0.018281256723194497,0.019046840946355392,-0.017463608785155897,-0.054396082363526554,0.035299736660849734,0,0,0,0
297,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.020759050650109356,-0.000699821141028744,-0.40696817117781736,-0.06451908184367222,-0.2978978999941007,-0.3100372600717598,0,0,0,0,-0.020759050650109356,-0.000699821141028744,-0.006968171177817339,-0.06451908184367222,0.0021021000058992767,-0.010037260071759813,0,0,0,0
298,6,0,0,0,0.4,0,0.3,0.3,6,0,0.017459307655220205,0.01093486467983023,-0.3841716375009334,0.03483214923177495,-0.2814984462787466,-0.27985311344015934,0,0,0,0,0.017459307655220205,0.01093486467983023,0.015828362499066606,0.03483214923177495,0.018501553721253394,0.02014688655984065,0,0,0,0
299,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.044037255515537096,0.018629342392204627,-0.4548050966473883,0.014399280411244393,-0.35372357573173224,-0.35926964209821827,0,0,0,0,-0.044037255515537096,0.018629342392204627,-0.05480509664738825,0.014399280411244393,-0.053723575731732254,-0.05926964209821828,0,0,0,0
300,6,0,0,0,0.4,0,0.3,0.3,6,0,0.05437891787946972,-0.013813801821085719,-0.4081802101710041,-0.004246926120312945,-0.3036368673611722,-0.2729814176981969,0,0,0,0,0.05437891787946972,-0.013813801821085719,-0.008180210171004065,-0.004246926120312945,-0.0036368673611721913,0.027018582301803096,0,0,0,0
301,6,0,0,0,0.4,0,0.3,0.3,6,0,0.030591654783450883,-0.015268160547936137,-0.4450902069867919,0.023616466165797406,-0.3574267493028729,-0.3175519015697549,0,0,0,0,0.030591654783450883,-0.015268160547936137,-0.04509020698679189,0.023616466165797406,-0.05742674930287289,-0.01755190156975489,0,0,0,0
302,6,0,0,0,0.4,0,0.3,0.3,6,0,0.031707109737734385,-0.029705124271174388,-0.42907017562387373,0.06292430649744396,-0.25772314393129264,-0.3402249715078912,0,0,0,0,0.031707109737734385,-0.029705124271174388,-0.029070175623873706,0.06292430649744396,0.04227685606870735,-0.04022497150789123,0,0,0,0
303,6,0,0,0,0.4,0,0.3,0.3,6,0,0.059485850721252745,-0.05623570346350541,-0.3823975411429138,-0.017664072748801288,-0.32649856187130655,-0.27129690523551064,0,0,0,0,0.059485850721252745,-0.05623570346350541,0.017602458857086223,-0.017664072748801288,-0.02649856187130656,0.028703094764489345,0,0,0,0
304,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.06756639246219812,0.0067928073706540835,-0.3985051966373093,-0.0019562151089251105,-0.29669831662021645,-0.285195393251601,0,0,0,0,-0.06756639246219812,0.0067928073706540835,0.0014948033626906998,-0.0019562151089251105,0.0033016833797835377,0.014804606748399007,0,0,0,0
305,6,0,0,0,0.4,0,0.3,0.3,6,0,0.01065990399165577,-0.021349755412197143,-0.3504466926199457,0.03771001070485386,-0.332069189793219,-0.2535797870428111,0,0,0,0,0.01065990399165577,-0.021349755412197143,0.04955330738005431,0.03771001070485386,-0.03206918979321899,0.0464202129571889,0,0,0,0
306,6,0,0,0,0.4,0,0.3,0.3,6,0,0.004474047982846424,-0.004379955632586462,-0.41830372941180755,0.012153259355745748,-0.28295181118830937,-0.32675630075985496,0,0,0,0,0.004474047982846424,-0.004379955632586462,-0.018303729411807523,0.012153259355745748,0.017048188811690623,-0.026756300759854967,0,0,0,0
307,6,0,0,0,0.4,0,0.3,0.3,6,0,0.007999251397654353,0.01663136366500711,-0.4295177117976336,0.005532635765671837,-0.31468258409171884,-0.298134748628617,0,0,0,0,0.007999251397654353,0.01663136366500711,-0.029517711797633572,0.005532635765671837,-0.014682584091718853,0.0018652513713829921,0,0,0,0
308,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01575818656253268,0.017326475843352247,-0.3747571464074001,-0.028671531410900855,-0.28958069096018474,-0.31893666585147606,0,0,0,0,-0.01575818656253268,0.017326475843352247,0.025242853592599923,-0.028671531410900855,0.01041930903981525,-0.018936665851476076,0,0,0,0
309,6,0,0,0,0.4,0,0.3,0.3,6,0,0.08601177244397393,-0.049470855657638105,-0.3719672461247121,0.06928580342493117,-0.4018185902583608,-0.23755873880373124,0,0,0,0,0.08601177244397393,-0.049470855657638105,0.02803275387528792,0.06928580342493117,-0.10181859025836082,0.06244126119626875,0,0,0,0
310,6,0,0,0,0.4,0,0.3,0.3,6,0,0.011991425575169204,-0.02551947720202182,-0.37826470744474067,0.007923928607155366,-0.3189500854489671,-0.2845211763249743,0,0,0,0,0.011991425575169204,-0.02551947720202182,0.021735292555259356,0.007923928607155366,-0.01895008544896709,0.015478823675025677,0,0,0,0
311,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.029497644633146025,-0.02696856839852503,-0.38489053256118466,0.04208720745843859,-0.3043382713528917,-0.331282743064328,0,0,0,0,-0.029497644633146025,-0.02696856839852503,0.01510946743881536,0.04208720745843859,-0.0043382713528917205,-0.03128274306432799,0,0,0,0
312,6,0,0,0,0.4,0,0.3,0.3,6,0,0.058700732195462554,-0.025214051871523622,-0.4233783715725511,-0.03065914253758186,-0.30153307139326796,-0.26794662009380993,0,0,0,0,0.058700732195462554,-0.025214051871523622,-0.02337837157255107,-0.03065914253758186,-0.0015330713932679707,0.03205337990619006,0,0,0,0
313,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.01622441339050798,-0.009357563564966417,-0.4000811343251468,-0.007314912849947255,-0.2993258344201815,-0.3132025146605541,0,0,0,0,-0.01622441339050798,-0.009357563564966417,-8.11343251467811e-05,-0.007314912849947255,0.0006741655798184754,-0.01320251466055411,0,0,0,0
314,6,0,0,0,0.4,0,0.3,0.3,6,0,0.09033544718042683,0.0404023554655128,-0.4080016832601372,0.0105704946073909,-0.2474227019017278,-0.20091603098457156,0,0,0,0,0.09033544718042683,0.0404023554655128,-0.008001683260137171,0.0105704946073909,0.05257729809827219,0.09908396901542843,0,0,0,0
315,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.03778284671076522,0.0029474997145530774,-0.38440761868598217,-0.028354735617044758,-0.29393954409893297,-0.30773211981205467,0,0,0,0,-0.03778284671076522,0.0029474997145530774,0.015592381314017856,-0.028354735617044758,0.006060455901067019,-0.007732119812054683,0,0,0,0
316,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.00303471367452908,-0.0007346510993688558,-0.4261056940721796,-0.011220050345865951,-0.2739125783396824,-0.26701679232394926,0,0,0,0,-0.00303471367452908,-0.0007346510993688558,-0.026105694072179553,-0.011220050345865951,0.026087421660317578,0.03298320767605073,0,0,0,0
317,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.021767968832422255,-0.02169297563179554,-0.41622185382359506,0.042060922029988984,-0.260858277616544,-0.3240943825638691,0,0,0,0,-0.021767968832422255,-0.02169297563179554,-0.016221853823595034,0.042060922029988984,0.03914172238345598,-0.024094382563869088,0,0,0,0
318,6,0,0,0,0.4,0,0.3,0.3,6,0,0.017226397819235503,0.009914149378706143,-0.36583967135619583,-0.03268336464200836,-0.3080749471630656,-0.33488573514767145,0,0,0,0,0.017226397819235503,0.009914149378706143,0.034160328643804194,-0.03268336464200836,-0.008074947163065616,-0.03488573514767146,0,0,0,0
319,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0008320767381394534,0.03505772378792547,-0.3540464008050486,-0.035354429497938586,-0.30418504964662046,-0.264149134299405,0,0,0,0,0.0008320767381394534,0.03505772378792547,0.0459535991949514,-0.035354429497938586,-0.004185049646620476,0.03585086570059498,0,0,0,0
320,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.026654296979096215,0.0004926984284109523,-0.40867373330612466,-0.036766960389545744,-0.3104624373716892,-0.2579104889834377,0,0,0,0,-0.026654296979096215,0.0004926984284109523,-0.008673733306124642,-0.036766960389545744,-0.010462437371689226,0.042089511016562275,0,0,0,0
321,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.007941160189286547,0.027538094962146997,-0.40406845349406917,-0.04274291807061526,-0.2860670759124968,-0.3097411399113006,0,0,0,0,-0.007941160189286547,0.027538094962146997,-0.004068453494069146,-0.04274291807061526,0.013932924087503185,-0.0097411399113006,0,0,0,0
322,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.013242148397950557,-0.0073981852399788335,-0.37661729252892895,-0.012148659424525638,-0.323117711839227,-0.30792634041303574,0,0,0,0,-0.013242148397950557,-0.0073981852399788335,0.023382707471071074,-0.012148659424525638,-0.023117711839227006,-0.007926340413035748,0,0,0,0
323,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.009715761327726044,-0.026410360298393394,-0.38537314278566104,0.005858904620098982,-0.2836176065516448,-0.30467867674168986,0,0,0,0,-0.009715761327726044,-0.026410360298393394,0.014626857214338984,0.005858904620098982,0.01638239344835518,-0.004678676741689869,0,0,0,0
324,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.011486061137761114,-0.05783481545869812,-0.3655886216892994,0.03083983005979419,-0.29442429107822077,-0.3103695251276012,0,0,0,0,-0.011486061137761114,-0.05783481545869812,0.034411378310700624,0.03083983005979419,0.005575708921779221,-0.010369525127601198,0,0,0,0
325,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.026180339094420885,0.01041520316571561,-0.42600388465393985,0.01796304397784941,-0.2655725566648843,-0.2859702554894632,0,0,0,0,-0.026180339094420885,0.01041520316571561,-0.026003884653939824,0.01796304397784941,0.034427443335115715,0.01402974451053679,0,0,0,0
326,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.05639591565216914,0.00033280718510424884,-0.3717629243050855,-0.02269829232468981,-0.314526077277982,-0.28297459716906687,0,0,0,0,-0.05639591565216914,0.00033280718510424884,0.028237075694914515,-0.02269829232468981,-0.014526077277981997,0.017025402830933123,0,0,0,0
327,6,0,0,0,0.4,0,0.3,0.3,6,0,0.021156672901091453,0.013243312007171295,-0.3939562721546612,0.01586027925150102,-0.2719648267884403,-0.278047717224045,0,0,0,0,0.021156672901091453,0.013243312007171295,0.006043727845338798,0.01586027925150102,0.028035173211559683,0.021952282775955012,0,0,0,0
328,6,0,0,0,0.4,0,0.3,0.3,6,0,0.008254731100463375,0.021568401920474364,-0.4060207598083967,-0.023339392890089725,-0.265589455653521,-0.3148813432223021,0,0,0,0,0.008254731100463375,0.021568401920474364,-0.00602075980839667,-0.023339392890089725,0.034410544346479,-0.014881343222302112,0,0,0,0
329,6,0,0,0,0.4,0,0.3,0.3,6,0,0.0033403809015440378,-0.071688255653557,-0.32857915678151955,-0.006051687213608142,-0.32756222618635117,-0.28617610062371435,0,0,0,0,0.0033403809015440378,-0.071688255653557,0.07142084321848047,-0.006051687213608142,-0.02756222618635118,0.013823899376285642,0,0,0,0
330,6,0,0,0,0.4,0,0.3,0.3,6,0,0.03874685059856643,-0.010743848918807088,-0.4139451051171476,0.041084345045240944,-0.324503666396405,-0.298630215412213,0,0,0,0,0.03874685059856643,-0.010743848918807088,-0.013945105117147583,0.041084345045240944,-0.024503666396405,0.0013697845877869708,0,0,0,0
331,6,0,0,0,0.4,0,0.3,0.3,6,0,-0.0025939138494299324,0.043456102549698096,-0.4278461216741461,0.04210842478415235,-0.30911589187709376,-0.32492631965008756,0,0,0,0,-0.0025939138494299324,0.043456102549698096,-0.027846121674146074,0.04210842478415235,-0.009115891877093774,-0.02492631965008757,0,0,0,0
