Run #,AR Order,MA Order,AR 1-lag Coeff,AR 2-lag Coeff,AR 3-lag Coeff,AR 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted AR 3-lag Coeff,Fitted AR 4-lag Coeff,Fitted AR 5-lag Coeff,Fitted AR 6-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in AR 3-lag Coeff,Diff in AR 4-lag Coeff,Diff in AR 5-lag Coeff,Diff in AR 6-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff
502,4,0,0,0,0,0.8,4,0,-0.020325931571972,0.015731896889885,-0.01507432508184,-0.781135288329378,0,0,0,0,-0.020325931571972,0.015731896889885,-0.01507432508184,0.018864711670622,0,0,0,0
503,4,0,0,0,0,0.8,4,0,0.009481377844503,-0.007606539473258,0.010899676545598,-0.774724702034415,0,0,0,0,0.009481377844503,-0.007606539473258,0.010899676545598,0.025275297965585,0,0,0,0
504,4,0,0,0,0,0.8,4,0,-0.011655512417866,-0.003911889859338,-0.018136055608248,-0.795468783679108,0,0,0,0,-0.011655512417866,-0.003911889859338,-0.018136055608248,0.004531216320892,0,0,0,0
505,4,0,0,0,0,0.8,4,0,0.012586194750814,0.021598918724068,0.00830382864823,-0.796311389242667,0,0,0,0,0.012586194750814,0.021598918724068,0.00830382864823,0.003688610757333,0,0,0,0
506,4,0,0,0,0,0.8,4,0,0.015244414756131,-0.001080770449809,-0.003750270258196,-0.768094558105997,0,0,0,0,0.015244414756131,-0.001080770449809,-0.003750270258196,0.031905441894003,0,0,0,0
507,4,0,0,0,0,0.8,4,0,-0.007493957782334,0.011976617662573,-0.007136011733489,-0.788349790300573,0,0,0,0,-0.007493957782334,0.011976617662573,-0.007136011733489,0.011650209699427,0,0,0,0
508,4,0,0,0,0,0.8,4,0,-0.011050831531169,-0.003059922981475,0.015238621113373,-0.803973207935182,0,0,0,0,-0.011050831531169,-0.003059922981475,0.015238621113373,-0.003973207935182,0,0,0,0
509,4,0,0,0,0,0.8,4,0,-0.047221760629016,-0.00464007004942,0.032800951419234,-0.794976801597855,0,0,0,0,-0.047221760629016,-0.00464007004942,0.032800951419234,0.005023198402145,0,0,0,0
510,4,0,0,0,0,0.8,4,0,-0.004346579821659,-0.009532920436083,-0.032671279572235,-0.806736656166464,0,0,0,0,-0.004346579821659,-0.009532920436083,-0.032671279572235,-0.006736656166464,0,0,0,0
511,4,0,0,0,0,0.8,4,0,0.027381249345746,-0.026983529584934,-0.023456561327262,-0.807999644134154,0,0,0,0,0.027381249345746,-0.026983529584934,-0.023456561327262,-0.007999644134154,0,0,0,0
512,4,0,0,0,0,0.8,4,0,0.022802165086255,0.023124772243899,0.011120256090059,-0.77559917217734,0,0,0,0,0.022802165086255,0.023124772243899,0.011120256090059,0.024400827822661,0,0,0,0
513,4,0,0,0,0,0.8,4,0,-0.015343888766732,0.011031961255245,-5.08800554005345E-05,-0.804650069433648,0,0,0,0,-0.015343888766732,0.011031961255245,-5.08800554005345E-05,-0.004650069433648,0,0,0,0
514,4,0,0,0,0,0.8,4,0,-0.019368634453546,0.007331870422661,0.014692529092167,-0.816685920540004,0,0,0,0,-0.019368634453546,0.007331870422661,0.014692529092167,-0.016685920540004,0,0,0,0
515,4,0,0,0,0,0.8,4,0,-0.025384732327344,0.000118420422894,0.014308016580283,-0.780294017551614,0,0,0,0,-0.025384732327344,0.000118420422894,0.014308016580283,0.019705982448386,0,0,0,0
516,4,0,0,0,0,0.8,4,0,0.00863788073763,-0.016528155335085,0.031126190008012,-0.76052093524229,0,0,0,0,0.00863788073763,-0.016528155335085,0.031126190008012,0.03947906475771,0,0,0,0
517,4,0,0,0,0,0.8,4,0,0.005529457707003,0.027630525253912,-0.014075879234116,-0.793251222859208,0,0,0,0,0.005529457707003,0.027630525253912,-0.014075879234116,0.006748777140792,0,0,0,0
518,4,0,0,0,0,0.8,4,0,-0.021421448811589,0.027973151074416,-0.021386725569706,-0.779418661113696,0,0,0,0,-0.021421448811589,0.027973151074416,-0.021386725569706,0.020581338886304,0,0,0,0
519,4,0,0,0,0,0.8,4,0,-0.010045577196339,-0.000417528418323,0.001220887604491,-0.793748201873517,0,0,0,0,-0.010045577196339,-0.000417528418323,0.001220887604491,0.006251798126483,0,0,0,0
520,4,0,0,0,0,0.8,4,0,0.004215233769845,-0.007069277762541,-0.006558132126578,-0.810338077990384,0,0,0,0,0.004215233769845,-0.007069277762541,-0.006558132126578,-0.010338077990384,0,0,0,0
521,4,0,0,0,0,0.8,4,0,0.025430869103034,-0.033100324078047,-0.00158930769783,-0.782784179422407,0,0,0,0,0.025430869103034,-0.033100324078047,-0.00158930769783,0.017215820577593,0,0,0,0
522,4,0,0,0,0,0.8,4,0,-0.013066226053771,0.005260820379229,0.023165837883631,-0.810533721243231,0,0,0,0,-0.013066226053771,0.005260820379229,0.023165837883631,-0.010533721243231,0,0,0,0
523,4,0,0,0,0,0.8,4,0,-0.005702890816531,0.045960793791561,0.003634303169099,-0.793052239585804,0,0,0,0,-0.005702890816531,0.045960793791561,0.003634303169099,0.006947760414196,0,0,0,0
524,4,0,0,0,0,0.8,4,0,-0.003345656355407,-0.016698402963791,0.018954806808102,-0.805764687382369,0,0,0,0,-0.003345656355407,-0.016698402963791,0.018954806808102,-0.005764687382369,0,0,0,0
525,4,0,0,0,0,0.8,4,0,-0.006618178943708,-0.027442498578241,0.000761408315124,-0.821421958544239,0,0,0,0,-0.006618178943708,-0.027442498578241,0.000761408315124,-0.021421958544239,0,0,0,0
526,4,0,0,0,0,0.8,4,0,-0.003324880345445,-0.01773515647967,0.028632102252183,-0.787318226584448,0,0,0,0,-0.003324880345445,-0.01773515647967,0.028632102252183,0.012681773415552,0,0,0,0
527,4,0,0,0,0,0.8,4,0,-0.014190801856293,-0.036854381517169,0.018958145905668,-0.769497165448351,0,0,0,0,-0.014190801856293,-0.036854381517169,0.018958145905668,0.030502834551649,0,0,0,0
528,4,0,0,0,0,0.8,4,0,-0.009639379783453,0.029859216303162,0.0225010283637,-0.802496736476795,0,0,0,0,-0.009639379783453,0.029859216303162,0.0225010283637,-0.002496736476795,0,0,0,0
529,4,0,0,0,0,0.8,4,0,0.004861565570937,-0.032932481865424,-0.028444480780696,-0.787327398171254,0,0,0,0,0.004861565570937,-0.032932481865424,-0.028444480780696,0.012672601828746,0,0,0,0
530,4,0,0,0,0,0.8,4,0,0.012491667790529,0.01369383410774,0.029406105196374,-0.792802746049351,0,0,0,0,0.012491667790529,0.01369383410774,0.029406105196374,0.007197253950649,0,0,0,0
531,4,0,0,0,0,0.8,4,0,-0.012971441411816,0.021835561188417,-0.011519786269372,-0.784360890058576,0,0,0,0,-0.012971441411816,0.021835561188417,-0.011519786269372,0.015639109941424,0,0,0,0
532,4,0,0,0,0,0.8,4,0,0.008786441883415,0.030693671571319,0.051395484230453,-0.826635817927681,0,0,0,0,0.008786441883415,0.030693671571319,0.051395484230453,-0.026635817927681,0,0,0,0
533,4,0,0,0,0,0.8,4,0,-0.01473692430746,-0.005876471809745,-0.001926772173029,-0.791442978645253,0,0,0,0,-0.01473692430746,-0.005876471809745,-0.001926772173029,0.008557021354747,0,0,0,0
534,4,0,0,0,0,0.8,4,0,-0.001086598313857,0.015469604595393,-0.002115481150076,-0.816282313485758,0,0,0,0,-0.001086598313857,0.015469604595393,-0.002115481150076,-0.016282313485759,0,0,0,0
535,4,0,0,0,0,0.8,4,0,0.001338473254302,-0.026442522896277,0.007229114393186,-0.798270742436203,0,0,0,0,0.001338473254302,-0.026442522896277,0.007229114393186,0.001729257563797,0,0,0,0
536,4,0,0,0,0,0.8,4,0,0.006151342963073,0.008892317101823,0.009024802858116,-0.791415330691455,0,0,0,0,0.006151342963073,0.008892317101823,0.009024802858116,0.008584669308545,0,0,0,0
537,4,0,0,0,0,0.8,4,0,-0.019527143828993,0.00437037597269,0.011917007114779,-0.790276399862873,0,0,0,0,-0.019527143828993,0.00437037597269,0.011917007114779,0.009723600137127,0,0,0,0
538,4,0,0,0,0,0.8,4,0,-0.009008638893915,0.007799232670004,0.058118594886326,-0.788614386673922,0,0,0,0,-0.009008638893915,0.007799232670004,0.058118594886326,0.011385613326078,0,0,0,0
539,4,0,0,0,0,0.8,4,0,-0.035203397569099,0.021249904449441,-0.012241389240644,-0.786185774737088,0,0,0,0,-0.035203397569099,0.021249904449441,-0.012241389240644,0.013814225262912,0,0,0,0
540,4,0,0,0,0,0.8,4,0,-0.000311724108182,-0.013536904654697,-0.023688147203366,-0.787022907646294,0,0,0,0,-0.000311724108182,-0.013536904654697,-0.023688147203366,0.012977092353706,0,0,0,0
541,4,0,0,0,0,0.8,4,0,-0.036883224290284,-0.015822351078975,0.014477819998357,-0.744614017120438,0,0,0,0,-0.036883224290284,-0.015822351078975,0.014477819998357,0.055385982879562,0,0,0,0
542,4,0,0,0,0,0.8,4,0,-0.002380005391784,-0.011242408228254,0.005364491380048,-0.80355317950284,0,0,0,0,-0.002380005391784,-0.011242408228254,0.005364491380048,-0.00355317950284,0,0,0,0
543,4,0,0,0,0,0.8,4,0,-0.00701187271587,0.001699850858485,0.020071461600466,-0.799017880846491,0,0,0,0,-0.00701187271587,0.001699850858485,0.020071461600466,0.000982119153509,0,0,0,0
544,4,0,0,0,0,0.8,4,0,-0.015360380369716,-0.029608665042771,-0.032595255017061,-0.809066271405494,0,0,0,0,-0.015360380369716,-0.029608665042771,-0.032595255017061,-0.009066271405494,0,0,0,0
545,4,0,0,0,0,0.8,4,0,-0.011269024503607,-0.047757629085546,0.002333912736229,-0.77241775040369,0,0,0,0,-0.011269024503607,-0.047757629085546,0.002333912736229,0.02758224959631,0,0,0,0
546,4,0,0,0,0,0.8,4,0,0.009696312681084,0.003118342029635,0.028442255466858,-0.780501423275402,0,0,0,0,0.009696312681084,0.003118342029635,0.028442255466858,0.019498576724598,0,0,0,0
547,4,0,0,0,0,0.8,4,0,0.014145206773963,0.018842581272463,0.031565669967559,-0.733492761194673,0,0,0,0,0.014145206773963,0.018842581272463,0.031565669967559,0.066507238805327,0,0,0,0
548,4,0,0,0,0,0.8,4,0,-0.01810600207611,-0.043018121525272,-0.022298814372911,-0.780260346518058,0,0,0,0,-0.01810600207611,-0.043018121525272,-0.022298814372911,0.019739653481943,0,0,0,0
549,4,0,0,0,0,0.8,4,0,0.000762341470456,0.002840230675663,0.019648630449992,-0.817917618075773,0,0,0,0,0.000762341470456,0.002840230675663,0.019648630449992,-0.017917618075773,0,0,0,0
550,4,0,0,0,0,0.8,4,0,0.007083074834993,0.002243261489461,0.001918498733074,-0.802075519487347,0,0,0,0,0.007083074834993,0.002243261489461,0.001918498733074,-0.002075519487347,0,0,0,0
551,4,0,0,0,0,0.8,4,0,0.034083505903786,-0.004164629677239,-0.023642654209247,-0.787460346920352,0,0,0,0,0.034083505903786,-0.004164629677239,-0.023642654209247,0.012539653079649,0,0,0,0
552,4,0,0,0,0,0.8,4,0,-0.009892137701754,0.005839749760993,-0.026221382115283,-0.800020295068753,0,0,0,0,-0.009892137701754,0.005839749760993,-0.026221382115283,-2.02950687532288E-05,0,0,0,0
553,4,0,0,0,0,0.8,4,0,0.005463972792839,0.001186392333853,0.002529734736656,-0.843753653449046,0,0,0,0,0.005463972792839,0.001186392333853,0.002529734736656,-0.043753653449046,0,0,0,0
554,4,0,0,0,0,0.8,4,0,0.0267237071365,-0.01910185473745,-0.014279477606997,-0.813307724577663,0,0,0,0,0.0267237071365,-0.01910185473745,-0.014279477606997,-0.013307724577663,0,0,0,0
555,4,0,0,0,0,0.8,4,0,-0.017795846465497,-0.030412379795976,0.000190042437334,-0.787560689563406,0,0,0,0,-0.017795846465497,-0.030412379795976,0.000190042437334,0.012439310436594,0,0,0,0
556,4,0,0,0,0,0.8,4,0,0.000539159017538,-0.012617820327916,-0.001069950710391,-0.797798894077014,0,0,0,0,0.000539159017538,-0.012617820327916,-0.001069950710391,0.002201105922986,0,0,0,0
557,4,0,0,0,0,0.8,4,0,0.022595668090355,0.026313038445401,-0.043125908635961,-0.77355692801744,0,0,0,0,0.022595668090355,0.026313038445401,-0.043125908635961,0.02644307198256,0,0,0,0
558,4,0,0,0,0,0.8,4,0,0.005388400255026,-0.044227523826296,-0.013780860189103,-0.804106893471248,0,0,0,0,0.005388400255026,-0.044227523826296,-0.013780860189103,-0.004106893471248,0,0,0,0
559,4,0,0,0,0,0.8,4,0,-0.000799100175482,0.006891102671502,-0.000881142510449,-0.806103247233792,0,0,0,0,-0.000799100175482,0.006891102671502,-0.000881142510449,-0.006103247233792,0,0,0,0
560,4,0,0,0,0,0.8,4,0,0.007255794178574,0.028828765165321,-0.013468631898437,-0.776437446469033,0,0,0,0,0.007255794178574,0.028828765165321,-0.013468631898437,0.023562553530967,0,0,0,0
561,4,0,0,0,0,0.8,4,0,0.010919981688759,0.0045196406128,0.028490544663952,-0.789980980614615,0,0,0,0,0.010919981688759,0.0045196406128,0.028490544663952,0.010019019385386,0,0,0,0
562,4,0,0,0,0,0.8,4,0,0.019466241961416,0.011586771489782,0.000642141834357,-0.810263337649978,0,0,0,0,0.019466241961416,0.011586771489782,0.000642141834357,-0.010263337649978,0,0,0,0
563,4,0,0,0,0,0.8,4,0,-0.020239768151834,-0.019509440544815,0.003971966700591,-0.786686006527558,0,0,0,0,-0.020239768151834,-0.019509440544815,0.003971966700591,0.013313993472442,0,0,0,0
564,4,0,0,0,0,0.8,4,0,0.026945115645441,-0.002070971258464,-0.012237424229283,-0.797993640132074,0,0,0,0,0.026945115645441,-0.002070971258464,-0.012237424229283,0.002006359867927,0,0,0,0
565,4,0,0,0,0,0.8,4,0,0.00239355655607,0.001444061094651,0.029125591464916,-0.7864277549825,0,0,0,0,0.00239355655607,0.001444061094651,0.029125591464916,0.0135722450175,0,0,0,0
566,4,0,0,0,0,0.8,4,0,0.037712151803625,-0.013313922865813,-0.001628613483342,-0.807448612341268,0,0,0,0,0.037712151803625,-0.013313922865813,-0.001628613483342,-0.007448612341268,0,0,0,0
567,4,0,0,0,0,0.8,4,0,0.016152470754119,-0.013141597919037,-0.012121145525012,-0.761213583190165,0,0,0,0,0.016152470754119,-0.013141597919037,-0.012121145525012,0.038786416809835,0,0,0,0
568,4,0,0,0,0,0.8,4,0,-0.025965248454562,-0.023218515185596,0.007703210913473,-0.813715554227959,0,0,0,0,-0.025965248454562,-0.023218515185596,0.007703210913473,-0.013715554227959,0,0,0,0
569,4,0,0,0,0,0.8,4,0,0.015352030433092,0.012274521974715,0.013457031046177,-0.807498910770077,0,0,0,0,0.015352030433092,0.012274521974715,0.013457031046177,-0.007498910770077,0,0,0,0
570,4,0,0,0,0,0.8,4,0,-0.006405076905531,0.013304307690342,-0.002717250629051,-0.801687051032014,0,0,0,0,-0.006405076905531,0.013304307690342,-0.002717250629051,-0.001687051032014,0,0,0,0
571,4,0,0,0,0,0.8,4,0,0.031111988755304,0.017765078208243,0.004089983460642,-0.798274764492387,0,0,0,0,0.031111988755304,0.017765078208243,0.004089983460642,0.001725235507613,0,0,0,0
572,4,0,0,0,0,0.8,4,0,-0.007170259305194,-0.004357621698438,-0.013702318347762,-0.788328407102159,0,0,0,0,-0.007170259305194,-0.004357621698438,-0.013702318347762,0.011671592897841,0,0,0,0
573,4,0,0,0,0,0.8,4,0,-0.004557768339409,0.015021796322674,-0.009886963578512,-0.81729505480627,0,0,0,0,-0.004557768339409,0.015021796322674,-0.009886963578512,-0.01729505480627,0,0,0,0
574,4,0,0,0,0,0.8,4,0,0.01852983235449,-0.034289242714043,-0.000569087950363,-0.78984614724171,0,0,0,0,0.01852983235449,-0.034289242714043,-0.000569087950363,0.01015385275829,0,0,0,0
575,4,0,0,0,0,0.8,4,0,-0.010835964963045,0.01712719013168,0.04361445939776,-0.80655945287088,0,0,0,0,-0.010835964963045,0.01712719013168,0.04361445939776,-0.006559452870879,0,0,0,0
576,4,0,0,0,0,0.8,4,0,-0.028338371940276,0.004285169187416,0.02004546675988,-0.797784792065455,0,0,0,0,-0.028338371940276,0.004285169187416,0.02004546675988,0.002215207934545,0,0,0,0
577,4,0,0,0,0,0.8,4,0,-0.008507658278397,0.020560450086708,0.003733458068759,-0.813529756806132,0,0,0,0,-0.008507658278397,0.020560450086708,0.003733458068759,-0.013529756806132,0,0,0,0
578,4,0,0,0,0,0.8,4,0,0.034796441701941,0.010256734708466,-0.016458564271602,-0.770677356664258,0,0,0,0,0.034796441701941,0.010256734708466,-0.016458564271602,0.029322643335742,0,0,0,0
579,4,0,0,0,0,0.8,4,0,-0.041633536554482,-0.025030645317946,-0.024559092487383,-0.788880700300563,0,0,0,0,-0.041633536554482,-0.025030645317946,-0.024559092487383,0.011119299699437,0,0,0,0
580,4,0,0,0,0,0.8,4,0,0.014427226929032,-0.033748778183179,0.014456547343394,-0.801318839713314,0,0,0,0,0.014427226929032,-0.033748778183179,0.014456547343394,-0.001318839713314,0,0,0,0
581,4,0,0,0,0,0.8,4,0,0.00594725512106,-0.008153912630641,0.003736217267088,-0.807765097262288,0,0,0,0,0.00594725512106,-0.008153912630641,0.003736217267088,-0.007765097262288,0,0,0,0
582,4,0,0,0,0,0.8,4,0,0.017834655576595,-0.045887053196959,-0.011327250636614,-0.782328890867351,0,0,0,0,0.017834655576595,-0.045887053196959,-0.011327250636614,0.017671109132649,0,0,0,0
583,4,0,0,0,0,0.8,4,0,0.005143439125803,-0.01360933433787,0.002846655004518,-0.766363701384094,0,0,0,0,0.005143439125803,-0.01360933433787,0.002846655004518,0.033636298615906,0,0,0,0
584,4,0,0,0,0,0.8,4,0,-0.009319171150162,0.014624372850954,-0.041346987721756,-0.793221801814615,0,0,0,0,-0.009319171150162,0.014624372850954,-0.041346987721756,0.006778198185385,0,0,0,0
585,4,0,0,0,0,0.8,4,0,-0.012187436834572,0.01805941420851,0.007237030753607,-0.819010066324371,0,0,0,0,-0.012187436834572,0.01805941420851,0.007237030753607,-0.019010066324371,0,0,0,0
586,4,0,0,0,0,0.8,4,0,0.020461071007462,0.015873169129449,-0.005054155457353,-0.782067524033591,0,0,0,0,0.020461071007462,0.015873169129449,-0.005054155457353,0.017932475966409,0,0,0,0
587,4,0,0,0,0,0.8,4,0,-0.002289555903718,0.005855297839611,0.006884258573382,-0.771595331691076,0,0,0,0,-0.002289555903718,0.005855297839611,0.006884258573382,0.028404668308924,0,0,0,0
588,4,0,0,0,0,0.8,4,0,-0.006777674958172,-0.028632580880746,0.020361461153715,-0.773759734395464,0,0,0,0,-0.006777674958172,-0.028632580880746,0.020361461153715,0.026240265604536,0,0,0,0
589,4,0,0,0,0,0.8,4,0,0.001806848172105,-0.008899888960199,-0.000882213951713,-0.817041167059727,0,0,0,0,0.001806848172105,-0.008899888960199,-0.000882213951713,-0.017041167059727,0,0,0,0
590,4,0,0,0,0,0.8,4,0,0.008095840945756,-0.009623065937981,-0.038427312208198,-0.79562135308516,0,0,0,0,0.008095840945756,-0.009623065937981,-0.038427312208198,0.00437864691484,0,0,0,0
591,4,0,0,0,0,0.8,4,0,-0.037327486049822,-0.010763833863916,-0.001243927561093,-0.801254142693149,0,0,0,0,-0.037327486049822,-0.010763833863916,-0.001243927561093,-0.001254142693149,0,0,0,0
592,4,0,0,0,0,0.8,4,0,0.00020336342689,-0.012387134834464,0.03201840612035,-0.818234847137816,0,0,0,0,0.00020336342689,-0.012387134834464,0.03201840612035,-0.018234847137816,0,0,0,0
593,4,0,0,0,0,0.8,4,1,-0.042130499245061,8.36672391708458E-05,-0.021852077360828,-0.80577984003988,0,0,0.122265030874514,0,-0.042130499245061,8.36672391708458E-05,-0.021852077360828,-0.00577984003988,0,0,-0.122265030874514,0
594,4,0,0,0,0,0.8,4,0,0.02086701870607,-0.001186152626971,-0.026825476714295,-0.791976009189914,0,0,0,0,0.02086701870607,-0.001186152626971,-0.026825476714295,0.008023990810086,0,0,0,0
595,4,0,0,0,0,0.8,4,0,0.007489406095894,0.032157159975405,-0.006099611275671,-0.781572919344668,0,0,0,0,0.007489406095894,0.032157159975405,-0.006099611275671,0.018427080655332,0,0,0,0
596,4,0,0,0,0,0.8,4,0,0.034581870375885,0.024839925713248,0.019296843708502,-0.814841387852023,0,0,0,0,0.034581870375885,0.024839925713248,0.019296843708502,-0.014841387852023,0,0,0,0
597,4,0,0,0,0,0.8,4,0,-0.00824817303919,0.01387249345609,-0.007247905517935,-0.809874588980407,0,0,0,0,-0.00824817303919,0.01387249345609,-0.007247905517935,-0.009874588980407,0,0,0,0
598,4,0,0,0,0,0.8,4,0,0.026672724064653,-0.016345651268378,0.003385976372781,-0.801462312537811,0,0,0,0,0.026672724064653,-0.016345651268378,0.003385976372781,-0.001462312537811,0,0,0,0
599,4,0,0,0,0,0.8,4,0,-0.014189105245463,-0.030278796506155,-0.010014871087766,-0.789236397705714,0,0,0,0,-0.014189105245463,-0.030278796506155,-0.010014871087766,0.010763602294287,0,0,0,0
600,4,0,0,0,0,0.8,4,0,-0.015047358936145,0.015596681194508,-0.037026187389333,-0.765670025041088,0,0,0,0,-0.015047358936145,0.015596681194508,-0.037026187389333,0.034329974958912,0,0,0,0
601,4,0,0,0,0,0.8,4,0,0.016631662010461,0.050252587505864,0.033335825974387,-0.776051296449194,0,0,0,0,0.016631662010461,0.050252587505864,0.033335825974387,0.023948703550806,0,0,0,0
602,4,0,0,0,0,0.8,4,0,0.009546525668402,0.009632062742073,-0.004457946755227,-0.798086204622051,0,0,0,0,0.009546525668402,0.009632062742073,-0.004457946755227,0.001913795377949,0,0,0,0
603,4,0,0,0,0,0.8,4,0,-0.020771288827236,0.01183434383357,-0.013752436914119,-0.799885765228586,0,0,0,0,-0.020771288827236,0.01183434383357,-0.013752436914119,0.000114234771414,0,0,0,0
604,4,0,0,0,0,0.8,4,0,0.042961310856134,0.00846015666061,0.035760681322978,-0.784106605532116,0,0,0,0,0.042961310856134,0.00846015666061,0.035760681322978,0.015893394467884,0,0,0,0
605,4,0,0,0,0,0.8,4,0,0.014092424829577,0.001768975039915,0.0138045369125,-0.793987126948856,0,0,0,0,0.014092424829577,0.001768975039915,0.0138045369125,0.006012873051144,0,0,0,0
606,4,0,0,0,0,0.8,4,0,-0.008110101777051,-0.00136197282773,-0.003861150291812,-0.780898577711738,0,0,0,0,-0.008110101777051,-0.00136197282773,-0.003861150291812,0.019101422288262,0,0,0,0
607,4,0,0,0,0,0.8,4,0,0.000822493735139,-0.004023986606187,0.00429911639173,-0.79104228478833,0,0,0,0,0.000822493735139,-0.004023986606187,0.00429911639173,0.00895771521167,0,0,0,0
608,4,0,0,0,0,0.8,4,0,0.019608688367829,0.003230605964829,0.009709056849803,-0.811357540719289,0,0,0,0,0.019608688367829,0.003230605964829,0.009709056849803,-0.011357540719289,0,0,0,0
609,4,0,0,0,0,0.8,4,0,0.002436664224182,0.003827894374253,0.030252452909198,-0.776258232040819,0,0,0,0,0.002436664224182,0.003827894374253,0.030252452909198,0.023741767959181,0,0,0,0
610,4,0,0,0,0,0.8,4,0,0.012940898828928,-0.006841339518179,0.027897191928849,-0.823777559157323,0,0,0,0,0.012940898828928,-0.006841339518179,0.027897191928849,-0.023777559157323,0,0,0,0
611,4,0,0,0,0,0.8,4,0,0.026887976970678,0.00810154143572,-0.000272585948936,-0.823435683544847,0,0,0,0,0.026887976970678,0.00810154143572,-0.000272585948936,-0.023435683544847,0,0,0,0
612,4,0,0,0,0,0.8,4,0,-0.02006787669235,0.015694233747377,-0.054286515603556,-0.787690264441528,0,0,0,0,-0.02006787669235,0.015694233747377,-0.054286515603556,0.012309735558472,0,0,0,0
613,4,0,0,0,0,0.8,4,0,-0.040833752730449,0.012330588958987,-0.000869199319906,-0.776194371876137,0,0,0,0,-0.040833752730449,0.012330588958987,-0.000869199319906,0.023805628123863,0,0,0,0
