Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff
445,0,4,0,0,0,0.8,0,4,0,0,0.000765815702285,0.026111235375448,0.029864786305966,0.806330272494074,0,0,0,0,-0.000765815702285,-0.026111235375448,-0.029864786305966,-0.006330272494074,0,0
446,0,4,0,0,0,0.8,0,4,0,0,0.019755592792243,-0.027309497609656,-0.007363966066572,0.797982623184941,0,0,0,0,-0.019755592792243,0.027309497609656,0.007363966066572,0.002017376815059,0,0
447,0,4,0,0,0,0.8,0,4,0,0,0.010852300391291,-0.00901305800072,0.023697083802318,0.811293071333182,0,0,0,0,-0.010852300391291,0.00901305800072,-0.023697083802318,-0.011293071333182,0,0
448,0,4,0,0,0,0.8,0,4,0,0,0.015704823918357,0.035449329385115,-0.005296771680844,0.808157749345547,0,0,0,0,-0.015704823918357,-0.035449329385115,0.005296771680844,-0.008157749345547,0,0
449,0,4,0,0,0,0.8,0,4,0,0,-0.002472454059589,-0.006087999323338,0.008596007927395,0.826965075741933,0,0,0,0,0.002472454059589,0.006087999323338,-0.008596007927395,-0.026965075741933,0,0
450,0,4,0,0,0,0.8,0,4,0,0,0.022737147024052,0.004827719073584,-0.023570022179444,0.800351302363456,0,0,0,0,-0.022737147024052,-0.004827719073584,0.023570022179444,-0.000351302363456,0,0
451,0,4,0,0,0,0.8,0,4,0,0,-0.04046358751415,0.020094276462576,-0.028485781772489,0.798262477859582,0,0,0,0,0.04046358751415,-0.020094276462576,0.028485781772489,0.001737522140418,0,0
452,0,4,0,0,0,0.8,0,4,0,0,0.017338814007533,-0.006785198538024,-0.020310177875929,0.82377441403783,0,0,0,0,-0.017338814007533,0.006785198538024,0.020310177875929,-0.02377441403783,0,0
453,0,4,0,0,0,0.8,0,4,0,0,0.009163000578179,0.013433611597087,-0.020027217745292,0.788305526058752,0,0,0,0,-0.009163000578179,-0.013433611597087,0.020027217745292,0.011694473941248,0,0
454,0,4,0,0,0,0.8,0,4,0,0,-0.00151169177047,-0.027023391108008,-0.048846085102963,0.807522098576909,0,0,0,0,0.00151169177047,0.027023391108008,0.048846085102963,-0.007522098576909,0,0
455,0,4,0,0,0,0.8,0,4,0,0,-0.019352319083813,-0.013225075530099,-0.007950866808951,0.813167627172021,0,0,0,0,0.019352319083813,0.013225075530099,0.007950866808951,-0.013167627172021,0,0
456,0,4,0,0,0,0.8,0,4,0,0,-0.00836269357716,-0.011318922842633,0.008104075100595,0.79038834762461,0,0,0,0,0.00836269357716,0.011318922842633,-0.008104075100595,0.00961165237539,0,0
457,0,4,0,0,0,0.8,0,4,0,0,-0.042845876658899,0.012255516036147,0.016012260815156,0.816491453033766,0,0,0,0,0.042845876658899,-0.012255516036147,-0.016012260815156,-0.016491453033766,0,0
458,0,4,0,0,0,0.8,0,4,0,0,0.000261478377818,0.000166835236052,0.008892185518224,0.81066042464743,0,0,0,0,-0.000261478377818,-0.000166835236052,-0.008892185518224,-0.01066042464743,0,0
459,0,4,0,0,0,0.8,0,4,0,0,-0.006443862088517,-0.001045390350917,-0.011496472496891,0.807607274998378,0,0,0,0,0.006443862088517,0.001045390350917,0.011496472496891,-0.007607274998378,0,0
460,0,4,0,0,0,0.8,0,4,0,0,0.006943478570381,-0.003670180349175,-0.007758296842194,0.793721020987707,0,0,0,0,-0.006943478570381,0.003670180349175,0.007758296842194,0.006278979012293,0,0
461,0,4,0,0,0,0.8,0,4,0,0,-0.013476531422613,0.042140585869745,-0.002530237508237,0.786532416118645,0,0,0,0,0.013476531422613,-0.042140585869745,0.002530237508237,0.013467583881355,0,0
462,0,4,0,0,0,0.8,0,4,0,0,0.011327702342855,-0.008473866554809,0.048618886403638,0.779322956216514,0,0,0,0,-0.011327702342855,0.008473866554809,-0.048618886403638,0.020677043783487,0,0
463,0,4,0,0,0,0.8,0,4,0,0,-0.054431659843982,-0.032501581106405,0.015275037108264,0.805632874323811,0,0,0,0,0.054431659843982,0.032501581106405,-0.015275037108264,-0.005632874323811,0,0
464,0,4,0,0,0,0.8,0,4,0,0,-0.047002864897162,-0.031177777433985,0.004269559701978,0.812372506791224,0,0,0,0,0.047002864897162,0.031177777433985,-0.004269559701978,-0.012372506791224,0,0
465,0,4,0,0,0,0.8,0,4,0,0,0.004787659033262,-0.008066034082518,-0.005530153654917,0.809849249561827,0,0,0,0,-0.004787659033262,0.008066034082518,0.005530153654917,-0.009849249561827,0,0
466,0,4,0,0,0,0.8,0,4,0,0,-0.017231814490147,-0.01195432639519,-0.00096747711944,0.79552022382289,0,0,0,0,0.017231814490147,0.01195432639519,0.00096747711944,0.00447977617711,0,0
467,0,4,0,0,0,0.8,0,4,0,0,-0.005548162337292,-0.012536721857679,0.024879254881624,0.810374639456666,0,0,0,0,0.005548162337292,0.012536721857679,-0.024879254881624,-0.010374639456666,0,0
468,0,4,0,0,0,0.8,0,4,0,0,0.016348799813019,0.009431714029173,0.020227495788395,0.808846098483001,0,0,0,0,-0.016348799813019,-0.009431714029173,-0.020227495788395,-0.008846098483001,0,0
469,0,4,0,0,0,0.8,0,4,0,0,0.014433133503935,-0.021679205333718,0.03091149216955,0.834500234744099,0,0,0,0,-0.014433133503935,0.021679205333718,-0.03091149216955,-0.034500234744099,0,0
470,0,4,0,0,0,0.8,0,4,0,0,-0.002288784361997,-0.030274309832282,-0.030653635148126,0.780799597872724,0,0,0,0,0.002288784361997,0.030274309832282,0.030653635148126,0.019200402127276,0,0
471,0,4,0,0,0,0.8,0,4,0,0,0.016014594249358,0.008298484668383,-0.019916459481266,0.802062019320176,0,0,0,0,-0.016014594249358,-0.008298484668383,0.019916459481266,-0.002062019320176,0,0
472,0,4,0,0,0,0.8,0,4,0,0,-0.027924909091666,0.046337149021627,-0.011244069320595,0.787999488520844,0,0,0,0,0.027924909091666,-0.046337149021627,0.011244069320595,0.012000511479156,0,0
473,0,4,0,0,0,0.8,0,4,0,0,0.00564507132348,-0.020492922436322,0.036723847911099,0.804486699638892,0,0,0,0,-0.00564507132348,0.020492922436322,-0.036723847911099,-0.004486699638892,0,0
474,0,4,0,0,0,0.8,0,4,0,0,-0.012321577734843,0.024133729287966,0.005430176846054,0.840195786008585,0,0,0,0,0.012321577734843,-0.024133729287966,-0.005430176846054,-0.040195786008585,0,0
475,0,4,0,0,0,0.8,0,4,0,0,-0.011960864414073,0.004099698767597,-0.008336199039081,0.80273375397785,0,0,0,0,0.011960864414073,-0.004099698767597,0.008336199039081,-0.00273375397785,0,0
476,0,4,0,0,0,0.8,0,4,0,0,-0.061420231013884,-0.016178259808955,-0.020003062032609,0.823311445469898,0,0,0,0,0.061420231013884,0.016178259808955,0.020003062032609,-0.023311445469898,0,0
477,0,4,0,0,0,0.8,0,4,0,0,-0.015970552500361,-0.03091654187528,0.003057387433139,0.803716385796342,0,0,0,0,0.015970552500361,0.03091654187528,-0.003057387433139,-0.003716385796342,0,0
478,0,4,0,0,0,0.8,0,4,0,0,0.016942142765223,0.025695247086196,0.014408987764122,0.799237768389745,0,0,0,0,-0.016942142765223,-0.025695247086196,-0.014408987764122,0.000762231610255,0,0
479,0,4,0,0,0,0.8,0,4,0,0,-0.009863841774954,-0.010736472049313,0.020146703758885,0.864740845031193,0,0,0,0,0.009863841774954,0.010736472049313,-0.020146703758885,-0.064740845031193,0,0
480,0,4,0,0,0,0.8,0,4,0,0,-0.00305912819016,-0.009045572314181,0.088822587666105,0.824406414286751,0,0,0,0,0.00305912819016,0.009045572314181,-0.088822587666105,-0.024406414286751,0,0
481,0,4,0,0,0,0.8,0,4,0,0,0.005832982741546,-0.016454428474285,-0.006284739284872,0.811837110277875,0,0,0,0,-0.005832982741546,0.016454428474285,0.006284739284872,-0.011837110277875,0,0
482,0,4,0,0,0,0.8,0,4,0,0,-0.018774814855496,0.017858430881285,-0.025334271218241,0.828809672831882,0,0,0,0,0.018774814855496,-0.017858430881285,0.025334271218241,-0.028809672831882,0,0
483,0,4,0,0,0,0.8,0,4,0,0,0.034238651393218,-0.006830841243856,-0.007239054631366,0.816201109140475,0,0,0,0,-0.034238651393218,0.006830841243856,0.007239054631366,-0.016201109140475,0,0
484,0,4,0,0,0,0.8,0,4,0,0,0.003679695177657,0.007351970735388,-0.020641152141423,0.814284578629228,0,0,0,0,-0.003679695177657,-0.007351970735388,0.020641152141423,-0.014284578629228,0,0
485,0,4,0,0,0,0.8,0,4,0,0,-0.004226958534311,-0.02290751958495,0.027364902812862,0.844644921723322,0,0,0,0,0.004226958534311,0.02290751958495,-0.027364902812862,-0.044644921723322,0,0
486,0,4,0,0,0,0.8,0,4,0,0,-0.007645516117917,0.027301480281939,-0.005323878656119,0.816731627078224,0,0,0,0,0.007645516117917,-0.027301480281939,0.005323878656119,-0.016731627078225,0,0
487,0,4,0,0,0,0.8,0,4,0,0,0.025242810770838,-0.0067779593282,-0.024535424476573,0.798940941042653,0,0,0,0,-0.025242810770838,0.0067779593282,0.024535424476573,0.001059058957347,0,0
488,0,4,0,0,0,0.8,0,4,0,0,0.038234620559672,-0.008595294558844,-0.012106019136285,0.822930083613651,0,0,0,0,-0.038234620559672,0.008595294558844,0.012106019136285,-0.022930083613651,0,0
489,0,4,0,0,0,0.8,0,4,0,0,-0.008808413688834,-0.008467032725818,0.027128760863344,0.820098901000833,0,0,0,0,0.008808413688834,0.008467032725818,-0.027128760863344,-0.020098901000833,0,0
490,0,4,0,0,0,0.8,0,4,0,0,0.025739830731844,-0.00240049696833,-0.004625549019275,0.781574879831312,0,0,0,0,-0.025739830731844,0.00240049696833,0.004625549019275,0.018425120168688,0,0
491,0,4,0,0,0,0.8,0,4,0,0,-0.037926709482476,-0.004786078313839,-0.004988305689652,0.808101460951782,0,0,0,0,0.037926709482476,0.004786078313839,0.004988305689652,-0.008101460951782,0,0
492,0,4,0,0,0,0.8,0,4,0,0,0.017418157186463,-0.016756439036129,0.037046935623613,0.799778826005413,0,0,0,0,-0.017418157186463,0.016756439036129,-0.037046935623613,0.000221173994587,0,0
493,0,4,0,0,0,0.8,0,4,0,0,-0.010219556263243,0.000178208848196,0.017632553339402,0.825355618638395,0,0,0,0,0.010219556263243,-0.000178208848196,-0.017632553339402,-0.025355618638395,0,0
494,0,4,0,0,0,0.8,0,4,0,0,-0.031651152564193,-0.004621250133377,0.025252150081242,0.793007409110146,0,0,0,0,0.031651152564193,0.004621250133377,-0.025252150081242,0.006992590889854,0,0
495,0,4,0,0,0,0.8,0,4,0,0,0.012912361509069,0.017306908257698,-0.023868186132885,0.840107436271475,0,0,0,0,-0.012912361509069,-0.017306908257698,0.023868186132885,-0.040107436271475,0,0
496,0,4,0,0,0,0.8,0,4,0,0,-0.00282497357491,0.046963860870817,-0.019748749725781,0.798629676366057,0,0,0,0,0.00282497357491,-0.046963860870817,0.019748749725781,0.001370323633944,0,0
497,0,4,0,0,0,0.8,0,4,0,0,0.018531912734794,-0.020170967130608,0.009853892353204,0.796504024349519,0,0,0,0,-0.018531912734794,0.020170967130608,-0.009853892353204,0.003495975650481,0,0
498,0,4,0,0,0,0.8,0,4,0,0,0.010650945954238,-0.000302983622776,0.015437625512164,0.801738530944089,0,0,0,0,-0.010650945954238,0.000302983622776,-0.015437625512164,-0.001738530944089,0,0
499,0,4,0,0,0,0.8,0,4,0,0,0.012160972544487,-0.005942448040347,-0.02726015084189,0.792089325005097,0,0,0,0,-0.012160972544487,0.005942448040347,0.02726015084189,0.007910674994903,0,0
500,0,4,0,0,0,0.8,0,4,0,0,-0.022654508935553,-0.039374843408672,-0.00721019108954,0.803306533915453,0,0,0,0,0.022654508935553,0.039374843408672,0.00721019108954,-0.003306533915453,0,0
501,0,4,0,0,0,0.8,0,4,0,0,0.010901685479871,0.020466256589822,0.000743988520219,0.810490255181719,0,0,0,0,-0.010901685479871,-0.020466256589822,-0.000743988520219,-0.010490255181719,0,0
502,0,4,0,0,0,0.8,0,4,0,0,-0.009128584017994,-0.02615793346311,0.023606302541566,0.804795453984002,0,0,0,0,0.009128584017994,0.02615793346311,-0.023606302541566,-0.004795453984002,0,0
503,0,4,0,0,0,0.8,0,4,0,0,0.014712979594822,0.000632424759643,0.01188317289713,0.8075519343873,0,0,0,0,-0.014712979594822,-0.000632424759643,-0.01188317289713,-0.0075519343873,0,0
504,0,4,0,0,0,0.8,0,4,0,0,0.040219128715463,0.009351625974088,-0.011793670239501,0.805136218291261,0,0,0,0,-0.040219128715463,-0.009351625974088,0.011793670239501,-0.005136218291261,0,0
505,0,4,0,0,0,0.8,0,4,0,0,0.018576776973754,-0.010421148007407,-0.00499097100496,0.809779149982003,0,0,0,0,-0.018576776973754,0.010421148007407,0.00499097100496,-0.009779149982003,0,0
506,0,4,0,0,0,0.8,0,4,0,0,-0.015050909186739,0.001217000879982,-0.013390837234534,0.821977333852418,0,0,0,0,0.015050909186739,-0.001217000879982,0.013390837234534,-0.021977333852418,0,0
507,0,4,0,0,0,0.8,0,4,0,0,-0.010132832355813,0.008941280884417,0.007993489719122,0.865737831685809,0,0,0,0,0.010132832355813,-0.008941280884417,-0.007993489719122,-0.065737831685809,0,0
508,0,4,0,0,0,0.8,0,4,0,0,-0.003184673988021,0.011849228459432,0.007515703345411,0.79306222982423,0,0,0,0,0.003184673988021,-0.011849228459432,-0.007515703345411,0.00693777017577,0,0
509,0,4,0,0,0,0.8,0,4,0,0,0.012493831307244,0.027645375880801,-0.001163255579527,0.792866343142673,0,0,0,0,-0.012493831307244,-0.027645375880801,0.001163255579527,0.007133656857327,0,0
510,0,4,0,0,0,0.8,0,4,0,0,-0.006187437065539,0.00810952538583,0.026516207012038,0.770611978344737,0,0,0,0,0.006187437065539,-0.00810952538583,-0.026516207012038,0.029388021655263,0,0
511,0,4,0,0,0,0.8,0,4,0,0,0.031345234193611,0.004348746140412,-0.007369843145545,0.782738562687534,0,0,0,0,-0.031345234193611,-0.004348746140412,0.007369843145545,0.017261437312466,0,0
512,0,4,0,0,0,0.8,0,4,0,0,-0.025078938326528,0.003020684286142,0.004980725225237,0.796446453975579,0,0,0,0,0.025078938326528,-0.003020684286142,-0.004980725225237,0.003553546024421,0,0
513,0,4,0,0,0,0.8,0,4,0,0,0.045827249438752,0.016464158504458,0.019203435382205,0.791225313482345,0,0,0,0,-0.045827249438752,-0.016464158504458,-0.019203435382205,0.008774686517655,0,0
514,0,4,0,0,0,0.8,0,4,0,0,0.011489318623106,0.011550222062433,-0.002011047022253,0.801094267804523,0,0,0,0,-0.011489318623106,-0.011550222062433,0.002011047022253,-0.001094267804523,0,0
515,0,4,0,0,0,0.8,0,4,0,0,-0.005550809989267,-0.014562222166205,-0.02175298960619,0.812195041868043,0,0,0,0,0.005550809989267,0.014562222166205,0.02175298960619,-0.012195041868043,0,0
516,0,4,0,0,0,0.8,0,4,0,0,0.004468346034668,-0.001187511382138,0.006911296217599,0.821931192196448,0,0,0,0,-0.004468346034668,0.001187511382138,-0.006911296217599,-0.021931192196448,0,0
517,0,4,0,0,0,0.8,0,4,0,0,-0.015933341161706,-0.011155206879178,0.000171034717312,0.777370179896152,0,0,0,0,0.015933341161706,0.011155206879178,-0.000171034717312,0.022629820103848,0,0
518,0,4,0,0,0,0.8,0,4,0,0,-0.034960550542645,-0.002935842000054,-0.041626365404066,0.808261438924553,0,0,0,0,0.034960550542645,0.002935842000054,0.041626365404066,-0.008261438924553,0,0
519,0,4,0,0,0,0.8,0,4,0,0,-0.01177300881365,-0.031027656213523,-0.012752118487409,0.77606562069586,0,0,0,0,0.01177300881365,0.031027656213523,0.012752118487409,0.02393437930414,0,0
520,0,4,0,0,0,0.8,0,4,0,0,0.007838991580275,-1.25214359396641E-05,-0.011992199919997,0.802656595613475,0,0,0,0,-0.007838991580275,1.25214359396641E-05,0.011992199919997,-0.002656595613475,0,0
521,0,4,0,0,0,0.8,0,4,0,0,-0.020580328426037,0.001915074148929,-0.009664837128017,0.796457379898155,0,0,0,0,0.020580328426037,-0.001915074148929,0.009664837128017,0.003542620101845,0,0
522,0,4,0,0,0,0.8,0,4,0,0,-0.01865268720203,-0.0093722985067,-0.01311392641983,0.825972063003179,0,0,0,0,0.01865268720203,0.0093722985067,0.01311392641983,-0.025972063003179,0,0
523,0,4,0,0,0,0.8,0,4,0,0,0.017420028984187,-0.004009881334348,0.042789821722645,0.792645299208624,0,0,0,0,-0.017420028984187,0.004009881334348,-0.042789821722645,0.007354700791376,0,0
524,0,4,0,0,0,0.8,0,4,0,0,0.009025130346333,-0.027892744394867,0.013546915091505,0.810862819141406,0,0,0,0,-0.009025130346333,0.027892744394867,-0.013546915091505,-0.010862819141407,0,0
525,0,4,0,0,0,0.8,0,4,0,0,0.010407531113435,0.033686228633947,0.003153602598624,0.801347892987065,0,0,0,0,-0.010407531113435,-0.033686228633947,-0.003153602598624,-0.001347892987065,0,0
526,0,4,0,0,0,0.8,0,4,0,0,-0.004635193705911,0.017510885558007,-0.026578165322725,0.801241847980858,0,0,0,0,0.004635193705911,-0.017510885558007,0.026578165322725,-0.001241847980858,0,0
527,0,4,0,0,0,0.8,0,4,0,0,0.003690641917538,-0.020196123344047,-0.026371977844822,0.788485769709384,0,0,0,0,-0.003690641917538,0.020196123344047,0.026371977844822,0.011514230290617,0,0
528,0,4,0,0,0,0.8,0,4,0,0,0.007901450668995,-0.004773105412707,0.012292908738781,0.83857922429347,0,0,0,0,-0.007901450668995,0.004773105412707,-0.012292908738781,-0.03857922429347,0,0
529,0,4,0,0,0,0.8,0,4,0,0,-0.011271957367987,0.050440140530102,0.01500290350291,0.79820064997018,0,0,0,0,0.011271957367987,-0.050440140530102,-0.01500290350291,0.00179935002982,0,0
530,0,4,0,0,0,0.8,0,4,0,0,-0.018867506467213,0.020120595264452,0.028262422354521,0.774781458596703,0,0,0,0,0.018867506467213,-0.020120595264452,-0.028262422354521,0.025218541403297,0,0
531,0,4,0,0,0,0.8,0,4,0,0,-0.001371479958362,0.001675890314883,0.007386658279301,0.806242596074535,0,0,0,0,0.001371479958362,-0.001675890314883,-0.007386658279301,-0.006242596074535,0,0
532,0,4,0,0,0,0.8,0,4,0,0,-0.013289259775601,0.011124488215166,0.015548327637455,0.788235213272397,0,0,0,0,0.013289259775601,-0.011124488215166,-0.015548327637455,0.011764786727603,0,0
533,0,4,0,0,0,0.8,0,4,0,0,-0.023053755596854,-0.00725495816516,0.019460436771309,0.812536092493134,0,0,0,0,0.023053755596854,0.00725495816516,-0.019460436771309,-0.012536092493134,0,0
534,0,4,0,0,0,0.8,0,4,0,0,-0.004196761534431,-0.001998461717365,0.021219074151439,0.762222082064127,0,0,0,0,0.004196761534431,0.001998461717365,-0.021219074151439,0.037777917935873,0,0
535,0,4,0,0,0,0.8,0,4,0,0,0.031512491312872,-0.027828635933062,0.012942026456205,0.799244318985054,0,0,0,0,-0.031512491312872,0.027828635933062,-0.012942026456205,0.000755681014946,0,0
536,0,4,0,0,0,0.8,0,4,0,0,0.02534704318043,-0.026040944319604,-0.004302202024178,0.814828571920012,0,0,0,0,-0.02534704318043,0.026040944319604,0.004302202024178,-0.014828571920012,0,0
537,0,4,0,0,0,0.8,0,4,0,0,0.010239441941675,0.011103132321495,0.002061728374876,0.782792575776746,0,0,0,0,-0.010239441941675,-0.011103132321495,-0.002061728374876,0.017207424223254,0,0
538,0,4,0,0,0,0.8,0,4,0,0,-0.00592701560457,-0.026260393454932,0.021830353666125,0.770338895142104,0,0,0,0,0.00592701560457,0.026260393454932,-0.021830353666125,0.029661104857897,0,0
539,0,4,0,0,0,0.8,0,4,0,0,-0.012139546124844,-0.001664299996789,-0.010956659531617,0.774437539905597,0,0,0,0,0.012139546124844,0.001664299996789,0.010956659531617,0.025562460094403,0,0
540,0,4,0,0,0,0.8,0,4,0,0,-0.005448540485197,-0.020307399833742,0.002423204212626,0.812846124913128,0,0,0,0,0.005448540485197,0.020307399833742,-0.002423204212626,-0.012846124913129,0,0
541,0,4,0,0,0,0.8,0,4,0,0,-0.001512040831289,0.005242486013298,0.005670074493357,0.778084093161799,0,0,0,0,0.001512040831289,-0.005242486013298,-0.005670074493357,0.021915906838201,0,0
542,0,4,0,0,0,0.8,0,4,0,0,-0.004532912432426,-0.008913501396742,-0.023022471669615,0.791686268252026,0,0,0,0,0.004532912432426,0.008913501396742,0.023022471669615,0.008313731747974,0,0
543,0,4,0,0,0,0.8,0,4,0,0,-0.007990251131546,0.018872980706117,0.002746267851037,0.793830788003896,0,0,0,0,0.007990251131546,-0.018872980706117,-0.002746267851037,0.006169211996104,0,0
544,0,4,0,0,0,0.8,0,4,0,0,0.016713047386518,-0.001304701503375,-0.002010681048978,0.816492248526491,0,0,0,0,-0.016713047386518,0.001304701503375,0.002010681048978,-0.016492248526491,0,0
545,0,4,0,0,0,0.8,0,4,0,0,0.013501340780704,0.034748254039822,-0.022619547996005,0.824920317071387,0,0,0,0,-0.013501340780704,-0.034748254039822,0.022619547996005,-0.024920317071387,0,0
546,0,4,0,0,0,0.8,0,4,0,0,-0.044373933071842,-0.018047114659471,0.008397451224401,0.804694113755166,0,0,0,0,0.044373933071842,0.018047114659471,-0.008397451224401,-0.004694113755166,0,0
547,0,4,0,0,0,0.8,0,4,0,0,0.008668655543192,-0.035793365308522,-0.003111986216628,0.808904677236117,0,0,0,0,-0.008668655543192,0.035793365308522,0.003111986216628,-0.008904677236117,0,0
548,0,4,0,0,0,0.8,0,4,0,0,-0.00238062901887,-0.00996000444064,-0.033376600594794,0.771580292323281,0,0,0,0,0.00238062901887,0.00996000444064,0.033376600594794,0.028419707676719,0,0
549,0,4,0,0,0,0.8,0,4,0,0,-0.026001813603905,-0.036815506996063,0.016054837783657,0.81175801566041,0,0,0,0,0.026001813603905,0.036815506996063,-0.016054837783657,-0.011758015660411,0,0
550,0,4,0,0,0,0.8,0,4,0,0,-0.03667689114654,0.002506361975827,-0.003296236505864,0.819409681273421,0,0,0,0,0.03667689114654,-0.002506361975827,0.003296236505864,-0.019409681273421,0,0
551,0,4,0,0,0,0.8,0,4,0,0,0.010743596348757,-0.019068281455884,0.020999645522663,0.798366706485486,0,0,0,0,-0.010743596348757,0.019068281455884,-0.020999645522663,0.001633293514514,0,0
552,0,4,0,0,0,0.8,0,4,0,0,0.04212304159577,0.008884720499317,0.033482152198171,0.797449747141231,0,0,0,0,-0.04212304159577,-0.008884720499317,-0.033482152198171,0.00255025285877,0,0
553,0,4,0,0,0,0.8,0,4,0,0,0.023506525507621,0.006334364821074,-0.072478699985808,0.83527698039719,0,0,0,0,-0.023506525507621,-0.006334364821074,0.072478699985808,-0.03527698039719,0,0
554,0,4,0,0,0,0.8,0,4,0,0,-0.053966311436545,0.001847834271103,0.027265725978452,0.799459200542436,0,0,0,0,0.053966311436545,-0.001847834271103,-0.027265725978452,0.000540799457564,0,0
555,0,4,0,0,0,0.8,0,4,0,0,0.026417128073688,-0.003765993336792,0.006893035068137,0.768845002820502,0,0,0,0,-0.026417128073688,0.003765993336792,-0.006893035068137,0.031154997179498,0,0
556,0,4,0,0,0,0.8,0,4,0,0,0.014272175401717,-0.018837382946878,0.014727686342657,0.770269162805892,0,0,0,0,-0.014272175401717,0.018837382946878,-0.014727686342657,0.029730837194108,0,0
