Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,MA 5-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Fitted MA 7-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff,Diff in MA 7-lag Coeff
1077,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.018200254480784,0.511367883855948,-0.034486549904726,0.043127270133956,0.469287396376433,0,0,0,0,0.018200254480784,-0.011367883855948,0.034486549904726,-0.043127270133956,0.030712603623568,0,0
1078,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.037469707472352,0.515402023531137,-0.056654875387015,0.020344512136354,0.5050042162523,0,0,0,0,0.037469707472352,-0.015402023531137,0.056654875387015,-0.020344512136354,-0.0050042162523,0,0
1079,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.034708555464207,0.556156480283057,-0.032275864837116,0.060783765429353,0.465027223811422,0,0,0,0,0.034708555464207,-0.056156480283057,0.032275864837116,-0.060783765429353,0.034972776188578,0,0
1080,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.013118847517071,0.537660502658904,0.00173560522139,0.049893306395474,0.466856098341429,0,0,0,0,0.013118847517071,-0.037660502658904,-0.00173560522139,-0.049893306395474,0.033143901658571,0,0
1081,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.024808441509028,0.47979352317192,-0.019312419610495,-0.020231281000416,0.52162045847179,0,0,0,0,0.024808441509028,0.02020647682808,0.019312419610495,0.020231281000416,-0.02162045847179,0,0
1082,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.019897714373519,0.536621916621917,-0.035379426605997,0.041260760236781,0.509507653445431,0,0,0,0,0.019897714373519,-0.036621916621918,0.035379426605997,-0.041260760236781,-0.009507653445431,0,0
1083,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.015216783346398,0.461331692294846,0.013982510670597,0.004741366293092,0.518380461752742,0,0,0,0,0.015216783346398,0.038668307705154,-0.013982510670597,-0.004741366293092,-0.018380461752743,0,0
1084,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.012185630111963,0.464389179424378,-0.008986154689887,-0.023107414819941,0.523651629770209,0,0,0,0,0.012185630111963,0.035610820575622,0.008986154689887,0.023107414819941,-0.023651629770209,0,0
1085,0,5,0,0.5,0,0,0.5,0,5,0,0,0.041908905721376,0.520444902127433,0.034587536431386,0.001954196425097,0.484145912335968,0,0,0,0,-0.041908905721376,-0.020444902127433,-0.034587536431386,-0.001954196425097,0.015854087664032,0,0
1086,0,5,0,0.5,0,0,0.5,0,5,0,0,0.057266173328334,0.463261411651842,0.053171593779638,-0.041474168360562,0.52531572469889,0,0,0,0,-0.057266173328334,0.036738588348158,-0.053171593779638,0.041474168360562,-0.02531572469889,0,0
1087,0,5,0,0.5,0,0,0.5,0,5,0,0,0.032686185861764,0.499632542039128,0.007640724932964,-0.03400939293827,0.464902147816023,0,0,0,0,-0.032686185861764,0.000367457960872,-0.007640724932964,0.03400939293827,0.035097852183977,0,0
1088,0,5,0,0.5,0,0,0.5,0,5,0,0,0.006732751394503,0.507737243332968,-0.047132670654813,-0.004680615231752,0.441911948170316,0,0,0,0,-0.006732751394503,-0.007737243332968,0.047132670654813,0.004680615231752,0.058088051829684,0,0
1089,0,5,0,0.5,0,0,0.5,0,5,0,0,0.020415541622335,0.501988946595003,-0.028566549509608,-0.020118078348728,0.4758510098587,0,0,0,0,-0.020415541622335,-0.001988946595003,0.028566549509608,0.020118078348728,0.0241489901413,0,0
1090,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.047964505764531,0.465061559545274,-0.047992684988668,-0.011222781124637,0.502690561599752,0,0,0,0,0.047964505764531,0.034938440454726,0.047992684988668,0.011222781124637,-0.002690561599752,0,0
1091,0,5,0,0.5,0,0,0.5,0,5,0,0,0.044164725641571,0.507560780237642,-0.019453387700603,0.014924960516624,0.566499776850335,0,0,0,0,-0.044164725641571,-0.007560780237642,0.019453387700603,-0.014924960516624,-0.066499776850335,0,0
1092,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.05015800563652,0.530964061376998,-0.013995868130998,0.03882267112224,0.518280610869024,0,0,0,0,0.05015800563652,-0.030964061376998,0.013995868130998,-0.03882267112224,-0.018280610869024,0,0
1093,0,5,0,0.5,0,0,0.5,0,5,0,0,0.047220783871587,0.446309360060367,0.057852954645068,-0.062301384463277,0.543224577096776,0,0,0,0,-0.047220783871587,0.053690639939633,-0.057852954645068,0.062301384463277,-0.043224577096776,0,0
1094,0,5,0,0.5,0,0,0.5,0,5,0,0,0.022939021236331,0.491253640311971,-0.002612261689936,-0.008025197957222,0.487414233078374,0,0,0,0,-0.022939021236331,0.008746359688029,0.002612261689936,0.008025197957222,0.012585766921626,0,0
1095,0,5,0,0.5,0,0,0.5,0,5,0,0,0.028603136291066,0.533073046748065,0.007920660362721,0.005963224035902,0.494887976976229,0,0,0,0,-0.028603136291066,-0.033073046748065,-0.007920660362721,-0.005963224035902,0.005112023023771,0,0
1096,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.044597865227576,0.528325074067154,-0.07299751647788,-0.007142825665505,0.449685887035652,0,0,0,0,0.044597865227576,-0.028325074067154,0.07299751647788,0.007142825665505,0.050314112964348,0,0
1097,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.003740308690338,0.467100391542141,0.003834742022106,-0.005713466955688,0.514903828985078,0,0,0,0,0.003740308690338,0.032899608457859,-0.003834742022106,0.005713466955688,-0.014903828985079,0,0
1098,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.009399143641167,0.514528002635479,0.029124588162958,0.028796093523359,0.524576982399776,0,0,0,0,0.009399143641167,-0.01452800263548,-0.029124588162958,-0.028796093523359,-0.024576982399777,0,0
1099,0,5,0,0.5,0,0,0.5,0,5,0,0,0.034051900463634,0.450263468647722,0.023524841880938,-0.073165228022182,0.509606679035493,0,0,0,0,-0.034051900463634,0.049736531352278,-0.023524841880938,0.073165228022182,-0.009606679035493,0,0
1100,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.005608228902502,0.481492568366936,-0.049849524858827,-0.004397869759635,0.487389122112889,0,0,0,0,0.005608228902502,0.018507431633064,0.049849524858827,0.004397869759635,0.012610877887111,0,0
1101,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.025322740118362,0.506163721206432,-0.054781646298019,-0.012604395361146,0.479834478497106,0,0,0,0,0.025322740118362,-0.006163721206432,0.054781646298019,0.012604395361146,0.020165521502894,0,0
1102,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.026608993837631,0.528167224376971,-0.000612698843449,0.022790363414616,0.503827035782306,0,0,0,0,0.026608993837631,-0.028167224376971,0.000612698843449,-0.022790363414616,-0.003827035782306,0,0
1103,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.035149244958703,0.522300220060711,-0.001432907613888,0.034861333408037,0.503018701401863,0,0,0,0,0.035149244958703,-0.022300220060711,0.001432907613888,-0.034861333408037,-0.003018701401863,0,0
1104,0,5,0,0.5,0,0,0.5,0,5,0,0,0.063287094586956,0.479208695806743,0.020404891759161,-0.025996155695609,0.507770319959759,0,0,0,0,-0.063287094586956,0.020791304193257,-0.020404891759161,0.025996155695609,-0.007770319959759,0,0
1105,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.022192252829185,0.483021341329008,-0.022135928551284,-0.034979931429837,0.501487970054157,0,0,0,0,0.022192252829185,0.016978658670992,0.022135928551284,0.034979931429837,-0.001487970054157,0,0
1106,0,5,0,0.5,0,0,0.5,0,5,0,0,0.013585798340617,0.467572204522048,0.036145625602511,-0.025130304846954,0.539353797974774,0,0,0,0,-0.013585798340617,0.032427795477952,-0.036145625602511,0.025130304846954,-0.039353797974774,0,0
1107,0,5,0,0.5,0,0,0.5,0,5,0,0,0.031812653933693,0.514889352638827,0.037891947528523,-0.015898965503864,0.520618104300287,0,0,0,0,-0.031812653933693,-0.014889352638828,-0.037891947528523,0.015898965503864,-0.020618104300288,0,0
1108,0,5,0,0.5,0,0,0.5,0,5,0,0,0.027314123309394,0.457941139869518,-0.028071353345172,-0.047604341068608,0.478768641705446,0,0,0,0,-0.027314123309394,0.042058860130482,0.028071353345172,0.047604341068608,0.021231358294554,0,0
1109,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.027011171514487,0.51444665957132,-0.036169782055406,0.024726613377903,0.521560461750806,0,0,0,0,0.027011171514487,-0.01444665957132,0.036169782055406,-0.024726613377903,-0.021560461750806,0,0
1110,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.017013533019806,0.559423352426971,-0.001920264927825,0.044344211798041,0.527962793839899,0,0,0,0,0.017013533019806,-0.059423352426971,0.001920264927825,-0.044344211798041,-0.027962793839899,0,0
1111,0,5,0,0.5,0,0,0.5,0,5,0,0,0.011136481796552,0.473489322544584,-0.026394871854822,-0.036165653168415,0.478973991740232,0,0,0,0,-0.011136481796552,0.026510677455416,0.026394871854822,0.036165653168415,0.021026008259768,0,0
1112,0,5,0,0.5,0,0,0.5,0,5,0,0,0.008860039604137,0.475001803079622,-0.000651115405091,0.000647418663867,0.500324895600469,0,0,0,0,-0.008860039604137,0.024998196920379,0.000651115405091,-0.000647418663867,-0.000324895600469,0,0
1113,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.007313977365875,0.46836603692949,-0.025721523623059,-0.025071835524347,0.474168991763093,0,0,0,0,0.007313977365875,0.03163396307051,0.025721523623059,0.025071835524347,0.025831008236907,0,0
1114,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.03541038942655,0.480933602913475,-0.017042615231437,-0.007217757950427,0.508894561002965,0,0,0,0,0.03541038942655,0.019066397086525,0.017042615231437,0.007217757950427,-0.008894561002965,0,0
1115,0,5,0,0.5,0,0,0.5,0,5,0,0,0.01239343203338,0.509628157820697,0.0276691205619,0.000596814418523,0.510232464160985,0,0,0,0,-0.01239343203338,-0.009628157820697,-0.0276691205619,-0.000596814418523,-0.010232464160985,0,0
1116,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.007991364786766,0.492101763046562,-0.008599041688513,-0.021024743052591,0.538605204956785,0,0,0,0,0.007991364786766,0.007898236953439,0.008599041688513,0.021024743052591,-0.038605204956785,0,0
1117,0,5,0,0.5,0,0,0.5,0,5,0,0,0.021353997383793,0.488634488069815,-0.016581182942868,-0.022103636772815,0.456464242217426,0,0,0,0,-0.021353997383793,0.011365511930186,0.016581182942868,0.022103636772815,0.043535757782574,0,0
1118,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.015309641423826,0.489360013144967,0.027238027944648,-0.017205011819259,0.559294696357473,0,0,0,0,0.015309641423826,0.010639986855033,-0.027238027944648,0.017205011819259,-0.059294696357473,0,0
1119,0,5,0,0.5,0,0,0.5,0,5,0,0,0.000757287114451,0.476409592827344,-0.006016471272507,-0.046609465734004,0.522184956486106,0,0,0,0,-0.000757287114451,0.023590407172656,0.006016471272507,0.046609465734004,-0.022184956486106,0,0
1120,0,5,0,0.5,0,0,0.5,0,5,0,0,0.017992023266382,0.488258993135629,0.00244563573882,-0.007170535692656,0.494619881457561,0,0,0,0,-0.017992023266382,0.011741006864372,-0.00244563573882,0.007170535692656,0.005380118542439,0,0
1121,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.046892257173222,0.471701202799984,-4.57235799132816E-05,0.012230424254162,0.523958279428291,0,0,0,0,0.046892257173222,0.028298797200016,4.57235799132816E-05,-0.012230424254162,-0.023958279428291,0,0
1122,0,5,0,0.5,0,0,0.5,0,5,0,0,0.033361369779919,0.506628386304959,-0.031687946531834,0.001455300567439,0.458106183388362,0,0,0,0,-0.033361369779919,-0.006628386304959,0.031687946531834,-0.001455300567439,0.041893816611638,0,0
1123,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.04914859866295,0.502185082173978,-0.031692865733902,0.039270126457859,0.49600307916525,0,0,0,0,0.04914859866295,-0.002185082173978,0.031692865733902,-0.039270126457859,0.00399692083475,0,0
1124,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.028719387319797,0.448094699584485,0.02819960777963,-0.018738251269027,0.54018461538147,0,0,0,0,0.028719387319797,0.051905300415515,-0.02819960777963,0.018738251269027,-0.04018461538147,0,0
1125,0,5,0,0.5,0,0,0.5,0,5,0,0,0.035961137642788,0.532500853058941,0.0528228242797,0.006256812605037,0.524748306500204,0,0,0,0,-0.035961137642788,-0.032500853058941,-0.0528228242797,-0.006256812605037,-0.024748306500204,0,0
1126,0,5,0,0.5,0,0,0.5,0,5,0,0,0.012140566529619,0.53321175129239,0.033521392043381,0.011798033666634,0.509399449648864,0,0,0,0,-0.012140566529619,-0.03321175129239,-0.033521392043381,-0.011798033666634,-0.009399449648864,0,0
1127,0,5,0,0.5,0,0,0.5,0,5,0,0,0.005183512029003,0.509331790078797,-0.046068708173647,-0.010386738728782,0.443916900111104,0,0,0,0,-0.005183512029003,-0.009331790078797,0.046068708173647,0.010386738728782,0.056083099888896,0,0
1128,0,5,0,0.5,0,0,0.5,0,5,0,0,0.013601841585407,0.490027626567791,0.038007009400474,-0.014860222980286,0.533806678781861,0,0,0,0,-0.013601841585407,0.009972373432209,-0.038007009400474,0.014860222980286,-0.033806678781861,0,0
1129,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.000333781845608,0.561203365216228,0.003991728327501,0.052098590636883,0.450374726301172,0,0,0,0,0.000333781845608,-0.061203365216229,-0.003991728327501,-0.052098590636883,0.049625273698828,0,0
1130,0,5,0,0.5,0,0,0.5,0,5,0,0,0.015884443489482,0.496336352338135,0.029309735942529,-0.031902094595561,0.489583513008425,0,0,0,0,-0.015884443489482,0.003663647661865,-0.029309735942529,0.031902094595561,0.010416486991575,0,0
1131,0,5,0,0.5,0,0,0.5,0,5,0,0,0.048166184689426,0.468739965515336,0.057687462364223,-0.011405461969638,0.511198223387968,0,0,0,0,-0.048166184689426,0.031260034484664,-0.057687462364223,0.011405461969638,-0.011198223387968,0,0
1132,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.026927345024874,0.478823092918061,-0.071663140008312,-0.035847532541163,0.465588674277213,0,0,0,0,0.026927345024874,0.02117690708194,0.071663140008312,0.035847532541163,0.034411325722787,0,0
1133,0,5,0,0.5,0,0,0.5,0,5,0,0,0.028068990713292,0.501444824526037,0.064531621172819,0.013610932498116,0.5526574585244,0,0,0,0,-0.028068990713292,-0.001444824526037,-0.064531621172819,-0.013610932498116,-0.0526574585244,0,0
1134,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.062699219179713,0.470951385030881,-0.023058749021531,0.02318619022186,0.559733475858971,0,0,0,0,0.062699219179713,0.029048614969119,0.023058749021531,-0.02318619022186,-0.059733475858972,0,0
1135,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.002750297071225,0.463864908064018,-0.015136039849806,0.008406452595722,0.509851785826592,0,0,0,0,0.002750297071225,0.036135091935982,0.015136039849806,-0.008406452595722,-0.009851785826592,0,0
1136,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.045090422262197,0.522624394533945,-0.037409806316225,0.022716278142236,0.499105284372691,0,0,0,0,0.045090422262197,-0.022624394533945,0.037409806316225,-0.022716278142236,0.000894715627309,0,0
1137,0,5,0,0.5,0,0,0.5,0,5,0,0,0.011804534803798,0.540600313273178,-0.006875364996339,0.001872970442714,0.501867747046229,0,0,0,0,-0.011804534803798,-0.040600313273178,0.006875364996339,-0.001872970442714,-0.00186774704623,0,0
1138,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.012321297681094,0.511031115693571,0.002035468565427,-0.014415466439138,0.538282318578517,0,0,0,0,0.012321297681094,-0.011031115693572,-0.002035468565427,0.014415466439138,-0.038282318578517,0,0
1139,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.027590819630798,0.511496256025787,0.012331059570297,0.053951570022586,0.527421614918703,0,0,0,0,0.027590819630798,-0.011496256025787,-0.012331059570297,-0.053951570022586,-0.027421614918703,0,0
1140,0,5,0,0.5,0,0,0.5,0,5,0,0,0.012550222638907,0.458300441400921,0.05156776801316,-0.005800266759477,0.541985277586106,0,0,0,0,-0.012550222638907,0.041699558599079,-0.05156776801316,0.005800266759477,-0.041985277586106,0,0
1141,0,5,0,0.5,0,0,0.5,0,5,0,0,0.055009784943073,0.504635429372459,0.003707217382176,-0.034630521049165,0.48398660135828,0,0,0,0,-0.055009784943073,-0.004635429372459,-0.003707217382176,0.034630521049165,0.01601339864172,0,0
1142,0,5,0,0.5,0,0,0.5,0,5,0,0,0.049261007629096,0.485819087195811,0.033473896207012,-0.032337255711952,0.4561494085762,0,0,0,0,-0.049261007629096,0.014180912804189,-0.033473896207012,0.032337255711952,0.0438505914238,0,0
1143,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.003902229209383,0.483076701299995,-0.003287648143447,-0.003693087855354,0.487722762246007,0,0,0,0,0.003902229209383,0.016923298700005,0.003287648143447,0.003693087855354,0.012277237753993,0,0
1144,0,5,0,0.5,0,0,0.5,0,5,0,0,0.018531159292853,0.554228287120285,-0.002164805409075,0.023122025638623,0.482610099823155,0,0,0,0,-0.018531159292853,-0.054228287120285,0.002164805409075,-0.023122025638623,0.017389900176845,0,0
1145,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.031311635694041,0.486019860108862,-0.052129860443322,0.013314438153297,0.4724047398524,0,0,0,0,0.031311635694041,0.013980139891138,0.052129860443322,-0.013314438153297,0.0275952601476,0,0
1146,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.012320017494094,0.498422697605308,-0.006676015733,-0.007310845475332,0.485206175325134,0,0,0,0,0.012320017494094,0.001577302394692,0.006676015733,0.007310845475332,0.014793824674866,0,0
1147,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.027062736824235,0.518610740029203,-0.003110023349063,0.019855500730981,0.511766238593956,0,0,0,0,0.027062736824235,-0.018610740029203,0.003110023349063,-0.019855500730981,-0.011766238593957,0,0
1148,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.007013947856423,0.534174100856656,-0.056427077397819,0.01690476798214,0.460532963916922,0,0,0,0,0.007013947856423,-0.034174100856656,0.056427077397819,-0.01690476798214,0.039467036083078,0,0
1149,0,5,0,0.5,0,0,0.5,0,5,0,0,0.030335329395801,0.540560281632648,0.011378593748403,0.018557057837927,0.477435753109855,0,0,0,0,-0.030335329395801,-0.040560281632649,-0.011378593748403,-0.018557057837927,0.022564246890145,0,0
1150,0,5,0,0.5,0,0,0.5,0,5,0,0,0.010421519609447,0.521754110658237,-0.002079829001511,0.022741992382852,0.464081731575633,0,0,0,0,-0.010421519609447,-0.021754110658237,0.002079829001511,-0.022741992382852,0.035918268424367,0,0
1151,0,5,0,0.5,0,0,0.5,0,5,0,0,0.015379668733825,0.504829021084491,0.044360846130858,-0.023772395076787,0.520594307809739,0,0,0,0,-0.015379668733825,-0.004829021084491,-0.044360846130858,0.023772395076787,-0.020594307809739,0,0
1152,0,5,0,0.5,0,0,0.5,0,5,0,0,0.010637394955974,0.500649594482658,-0.004013407472727,0.011249259593525,0.471667499325188,0,0,0,0,-0.010637394955974,-0.000649594482658,0.004013407472727,-0.011249259593525,0.028332500674813,0,0
1153,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.010438260252321,0.476687289008172,-0.020605572455823,-0.002736818679437,0.491577968334222,0,0,0,0,0.010438260252321,0.023312710991828,0.020605572455823,0.002736818679437,0.008422031665778,0,0
1154,0,5,0,0.5,0,0,0.5,0,5,0,0,0.016653387137251,0.462284515438229,0.038520480630918,-0.017109879011915,0.539273007446585,0,0,0,0,-0.016653387137251,0.037715484561771,-0.038520480630918,0.017109879011915,-0.039273007446585,0,0
1155,0,5,0,0.5,0,0,0.5,0,6,0,0,0.046624722948994,0.492463954840266,0.03886236076839,0.055071267454148,0.531659500051199,0.081367749597785,0,0,0,-0.046624722948994,0.007536045159734,-0.03886236076839,-0.055071267454148,-0.031659500051199,-0.081367749597785,0
1156,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.025196768902474,0.495506453411877,0.009420993936595,0.006448850102751,0.498369962990772,0,0,0,0,0.025196768902474,0.004493546588123,-0.009420993936595,-0.006448850102751,0.001630037009228,0,0
1157,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.057692461157964,0.51982765954487,-0.020644909661223,0.031002291103079,0.534478614037353,0,0,0,0,0.057692461157964,-0.01982765954487,0.020644909661223,-0.031002291103079,-0.034478614037353,0,0
1158,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.021885399379703,0.543356349134967,-0.012440093118609,0.024434606909902,0.506834734206991,0,0,0,0,0.021885399379703,-0.043356349134967,0.012440093118609,-0.024434606909902,-0.006834734206991,0,0
1159,0,5,0,0.5,0,0,0.5,0,5,0,0,0.025047502097677,0.481817713900936,0.021217357111282,-0.040989087563181,0.493944366257503,0,0,0,0,-0.025047502097677,0.018182286099064,-0.021217357111282,0.040989087563181,0.006055633742497,0,0
1160,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.005775862365569,0.472517538379809,-0.022024226840796,-0.025780485552207,0.489913711927569,0,0,0,0,0.005775862365569,0.027482461620191,0.022024226840796,0.025780485552207,0.010086288072432,0,0
1161,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.050413337100512,0.492872846867803,-0.027803841617123,0.004913891128629,0.523109169311679,0,0,0,0,0.050413337100512,0.007127153132197,0.027803841617123,-0.004913891128629,-0.023109169311679,0,0
1162,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.03531734906201,0.491393288007799,-0.04084509431146,0.043344430054074,0.50836164612267,0,0,0,0,0.03531734906201,0.008606711992201,0.04084509431146,-0.043344430054074,-0.00836164612267,0,0
1163,0,5,0,0.5,0,0,0.5,0,5,0,0,0.045018376109255,0.56566655769678,0.017954234055548,-0.007260368009152,0.467398036246405,0,0,0,0,-0.045018376109255,-0.06566655769678,-0.017954234055548,0.007260368009152,0.032601963753595,0,0
1164,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.022652260885068,0.452323831800562,-0.06041956455632,-0.032269139147869,0.494030720571943,0,0,0,0,0.022652260885068,0.047676168199438,0.06041956455632,0.032269139147869,0.005969279428058,0,0
1165,0,5,0,0.5,0,0,0.5,0,5,0,0,0.040698900603829,0.500798828103314,0.050887379771269,-0.021686997497289,0.506099728755757,0,0,0,0,-0.040698900603829,-0.000798828103314,-0.050887379771269,0.021686997497289,-0.006099728755757,0,0
1166,0,5,0,0.5,0,0,0.5,0,5,0,0,0.006496731404286,0.524617948268224,-0.037596905917333,0.002885351390673,0.448756221618819,0,0,0,0,-0.006496731404286,-0.024617948268224,0.037596905917333,-0.002885351390673,0.051243778381182,0,0
1167,0,5,0,0.5,0,0,0.5,0,5,0,0,0.022318043867008,0.522781778268956,0.046837469811778,0.04870313359158,0.547945423029376,0,0,0,0,-0.022318043867008,-0.022781778268956,-0.046837469811778,-0.04870313359158,-0.047945423029376,0,0
1168,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.020907461867051,0.552833980994976,0.008796584948876,0.036869538362286,0.509014369483739,0,0,0,0,0.020907461867051,-0.052833980994976,-0.008796584948876,-0.036869538362286,-0.009014369483739,0,0
1169,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.037254696063521,0.497266032572406,-0.027496306257373,-0.00242978610566,0.480856903309607,0,0,0,0,0.037254696063521,0.002733967427594,0.027496306257373,0.00242978610566,0.019143096690393,0,0
1170,0,5,0,0.5,0,0,0.5,0,5,0,0,0.006965599069598,0.52358626512837,0.031510933235739,0.018744358528576,0.512718853826064,0,0,0,0,-0.006965599069598,-0.023586265128371,-0.031510933235739,-0.018744358528576,-0.012718853826064,0,0
1171,0,5,0,0.5,0,0,0.5,0,5,0,0,0.063126402915743,0.570214572893903,0.043442601488615,0.027634431806882,0.47017131194547,0,0,0,0,-0.063126402915743,-0.070214572893903,-0.043442601488615,-0.027634431806882,0.02982868805453,0,0
1172,0,5,0,0.5,0,0,0.5,0,5,0,0,0.035342569709249,0.53236109129444,0.037628784818094,-0.027772842635571,0.506985683773264,0,0,0,0,-0.035342569709249,-0.03236109129444,-0.037628784818094,0.027772842635571,-0.006985683773264,0,0
1173,0,5,0,0.5,0,0,0.5,0,5,0,0,0.001026531202172,0.496834621964382,-0.011185452063763,-0.015494131826496,0.494749909287672,0,0,0,0,-0.001026531202172,0.003165378035618,0.011185452063763,0.015494131826496,0.005250090712328,0,0
1174,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.031788702723841,0.475676249217095,-0.005708929981862,-0.007845644380672,0.532940922123126,0,0,0,0,0.031788702723841,0.024323750782905,0.005708929981862,0.007845644380672,-0.032940922123126,0,0
1175,0,5,0,0.5,0,0,0.5,0,5,0,0,0.044833979936497,0.50711348756941,-0.032300775143972,-0.029862999587068,0.476508738602588,0,0,0,0,-0.044833979936497,-0.00711348756941,0.032300775143972,0.029862999587068,0.023491261397412,0,0
1176,0,5,0,0.5,0,0,0.5,0,5,0,0,0.029025231070082,0.487972471848102,0.003535133556538,-0.021800931479939,0.487876729409341,0,0,0,0,-0.029025231070082,0.012027528151898,-0.003535133556538,0.021800931479939,0.012123270590659,0,0
1177,0,5,0,0.5,0,0,0.5,0,5,0,0,0.044089090560196,0.511285202061636,-0.010059769440847,-0.004120433565912,0.469903706414244,0,0,0,0,-0.044089090560196,-0.011285202061637,0.010059769440847,0.004120433565912,0.030096293585756,0,0
1178,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.010986875875737,0.487834308942826,0.041758823212089,0.006949873086441,0.546361435084125,0,0,0,0,0.010986875875737,0.012165691057174,-0.041758823212089,-0.006949873086441,-0.046361435084125,0,0
1179,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.035455133807217,0.510545185383694,-0.012016407943508,0.01264629397292,0.459008150003241,0,0,0,0,0.035455133807217,-0.010545185383694,0.012016407943508,-0.01264629397292,0.040991849996759,0,0
1180,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.032995266674407,0.45937821832754,-0.039905369574989,-0.030434061347859,0.500510183574027,0,0,0,0,0.032995266674407,0.04062178167246,0.039905369574989,0.030434061347859,-0.000510183574027,0,0
1181,0,5,0,0.5,0,0,0.5,0,5,0,0,0.041625425881768,0.491105499784692,0.006889455943767,-0.003800351849163,0.517489500762763,0,0,0,0,-0.041625425881768,0.008894500215308,-0.006889455943767,0.003800351849163,-0.017489500762763,0,0
1182,0,5,0,0.5,0,0,0.5,0,5,0,0,0.006196679084309,0.470178878573387,0.042168792782981,-0.056478466393959,0.531612812085081,0,0,0,0,-0.006196679084309,0.029821121426613,-0.042168792782981,0.056478466393959,-0.031612812085081,0,0
1183,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.022516233404661,0.54978259553115,-0.007738385861334,0.046232856946633,0.497120387657302,0,0,0,0,0.022516233404661,-0.04978259553115,0.007738385861334,-0.046232856946633,0.002879612342698,0,0
1184,0,5,0,0.5,0,0,0.5,0,5,0,0,-0.004828574459535,0.492260623377227,-0.028518273260276,-0.010540878582257,0.485469239915213,0,0,0,0,0.004828574459535,0.007739376622773,0.028518273260276,0.010540878582257,0.014530760084787,0,0
