Run #,AR Order,MA Order,MA 1-lag Coeff,MA 2-lag Coeff,MA 3-lag Coeff,MA 4-lag Coeff,MA 5-lag Coeff,MA 6-lag Coeff,BIC AR Order,BIC MA Order,Fitted AR 1-lag Coeff,Fitted AR 2-lag Coeff,Fitted MA 1-lag Coeff,Fitted MA 2-lag Coeff,Fitted MA 3-lag Coeff,Fitted MA 4-lag Coeff,Fitted MA 5-lag Coeff,Fitted MA 6-lag Coeff,Fitted MA 7-lag Coeff,Fitted MA 8-lag Coeff,Diff in AR 1-lag Coeff,Diff in AR 2-lag Coeff,Diff in MA 1-lag Coeff,Diff in MA 2-lag Coeff,Diff in MA 3-lag Coeff,Diff in MA 4-lag Coeff,Diff in MA 5-lag Coeff,Diff in MA 6-lag Coeff,Diff in MA 7-lag Coeff,Diff in MA 8-lag Coeff
21,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.046042991771006514,0.029748025251039638,0.4115394755420256,0.02168480021456868,0.3253000750698147,0.3347095647122973,0,0,0,0,0.046042991771006514,0.029748025251039638,0.8115394755420255,0.02168480021456868,0.6253000750698147,0.6347095647122973,0,0
22,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.005932878155543692,-0.0059570685522856975,0.3713773372807166,0.028238441279745993,0.3000910971490725,0.2660957965089479,0,0,0,0,-0.005932878155543692,-0.0059570685522856975,0.7713773372807167,0.028238441279745993,0.6000910971490725,0.5660957965089479,0,0
23,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.029177893229052426,0.027182349834766542,0.38423405689529677,-0.06610709804846976,0.32582995031494455,0.31072732548946325,0,0,0,0,-0.029177893229052426,0.027182349834766542,0.7842340568952968,-0.06610709804846976,0.6258299503149445,0.6107273254894632,0,0
24,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.00551919541086246,0.019988162294984867,0.3338946016820434,0.0534150470487214,0.3249177243441623,0.2790277180817764,0,0,0,0,-0.00551919541086246,0.019988162294984867,0.7338946016820433,0.0534150470487214,0.6249177243441623,0.5790277180817764,0,0
25,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.003874193124017225,-0.026780563924774986,0.4158218651269726,-0.00889185126624302,0.28307324130275624,0.3021201677761226,0,0,0,0,-0.003874193124017225,-0.026780563924774986,0.8158218651269726,-0.00889185126624302,0.5830732413027562,0.6021201677761225,0,0
26,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03613722038379288,0.001319504421532864,0.355126046772041,0.004556041602926978,0.303300248932124,0.29115805128340577,0,0,0,0,0.03613722038379288,0.001319504421532864,0.7551260467720411,0.004556041602926978,0.603300248932124,0.5911580512834058,0,0
27,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.044787617633641204,0.010250594795380248,0.38626782278888727,0.02988051451824846,0.32917654674436597,0.30646317247073956,0,0,0,0,0.044787617633641204,0.010250594795380248,0.7862678227888873,0.02988051451824846,0.629176546744366,0.6064631724707396,0,0
28,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.026362606329637633,-0.015026611281087975,0.37801196191325703,0.04983192458932301,0.28488787153265416,0.26624437934332057,0,0,0,0,0.026362606329637633,-0.015026611281087975,0.778011961913257,0.04983192458932301,0.5848878715326542,0.5662443793433205,0,0
29,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.014589829592257506,-0.015683441125170804,0.4106046219254568,-0.01776835821790264,0.2619106569636609,0.3229393150821548,0,0,0,0,-0.014589829592257506,-0.015683441125170804,0.8106046219254568,-0.01776835821790264,0.5619106569636609,0.6229393150821547,0,0
30,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0490503619527925,0.001964652225780971,0.4090608598901747,-0.031881978620766846,0.3086302485666225,0.27417535638979756,0,0,0,0,-0.0490503619527925,0.001964652225780971,0.8090608598901747,-0.031881978620766846,0.6086302485666225,0.5741753563897976,0,0
31,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04820380399203351,0.051139349679116826,0.39687105636691816,0.038098603836027346,0.3238595965889932,0.30681236208195073,0,0,0,0,0.04820380399203351,0.051139349679116826,0.7968710563669181,0.038098603836027346,0.6238595965889933,0.6068123620819508,0,0
32,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.010878237002337102,-0.009743172009761221,0.4080892021691438,-0.017568071175607238,0.27724880190639356,0.3247746319430288,0,0,0,0,0.010878237002337102,-0.009743172009761221,0.8080892021691438,-0.017568071175607238,0.5772488019063935,0.6247746319430287,0,0
33,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.00452592924502726,0.0020464633477008084,0.4593718707077728,-0.004465831946755908,0.34112600537698606,0.35817222008633054,0,0,0,0,0.00452592924502726,0.0020464633477008084,0.8593718707077729,-0.004465831946755908,0.641126005376986,0.6581722200863305,0,0
34,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01861692288266561,0.05812075189167767,0.38160833950934464,-0.005627437030150794,0.24908277989302427,0.29154256309729804,0,0,0,0,0.01861692288266561,0.05812075189167767,0.7816083395093447,-0.005627437030150794,0.5490827798930242,0.591542563097298,0,0
35,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02851812712476852,0.010234721079084845,0.37674139807839674,0.004305966126545669,0.3659887214843279,0.2945130947137179,0,0,0,0,-0.02851812712476852,0.010234721079084845,0.7767413980783968,0.004305966126545669,0.6659887214843279,0.5945130947137178,0,0
36,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03865681075931281,0.005320746163837788,0.39482714420949305,0.03424707098384495,0.27983941940680324,0.36425828485463424,0,0,0,0,-0.03865681075931281,0.005320746163837788,0.7948271442094931,0.03424707098384495,0.5798394194068033,0.6642582848546342,0,0
37,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.029316238245512757,0.01612377881845539,0.38871233416706935,-0.01863495416400241,0.34018516807421756,0.3024812580733275,0,0,0,0,0.029316238245512757,0.01612377881845539,0.7887123341670694,-0.01863495416400241,0.6401851680742175,0.6024812580733274,0,0
38,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.00891620402883786,0.021318767285459204,0.4342548093459029,-0.04524972155448882,0.30857245512949516,0.322831771305858,0,0,0,0,-0.00891620402883786,0.021318767285459204,0.8342548093459029,-0.04524972155448882,0.6085724551294951,0.622831771305858,0,0
39,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.01999174771124812,0.014555233589500598,0.41716898659554985,-0.020619828808506414,0.28610349331091706,0.3488976906499892,0,0,0,0,0.01999174771124812,0.014555233589500598,0.8171689865955498,-0.020619828808506414,0.586103493310917,0.6488976906499893,0,0
40,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.009593718766339618,-0.04751097954271082,0.411909573038842,0.05728930043029651,0.2920593135474223,0.26171928884490087,0,0,0,0,-0.009593718766339618,-0.04751097954271082,0.811909573038842,0.05728930043029651,0.5920593135474224,0.5617192888449009,0,0
41,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.011647087234992443,0.02748367089525644,0.38862652694140376,0.004733613087185964,0.3346840383918998,0.26733288961717155,0,0,0,0,0.011647087234992443,0.02748367089525644,0.7886265269414038,0.004733613087185964,0.6346840383918998,0.5673328896171715,0,0
42,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.05769850356333561,-0.0007488483880276646,0.464437339770851,-0.01097564691155545,0.28155702599891846,0.337995348448491,0,0,0,0,-0.05769850356333561,-0.0007488483880276646,0.864437339770851,-0.01097564691155545,0.5815570259989185,0.637995348448491,0,0
43,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.009470098420165746,0.022564857294608588,0.4173148264156275,0.02559874943830629,0.2936422654909992,0.33241305826282497,0,0,0,0,0.009470098420165746,0.022564857294608588,0.8173148264156276,0.02559874943830629,0.5936422654909992,0.6324130582628249,0,0
44,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03492744754413575,0.032219140503271536,0.3594378673243851,0.03456089343844631,0.340299600739071,0.2458884620922781,0,0,0,0,0.03492744754413575,0.032219140503271536,0.7594378673243851,0.03456089343844631,0.640299600739071,0.5458884620922781,0,0
45,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.009563995920097781,0.023666911904001567,0.40292742198070086,-0.0025748815457462253,0.2920629962048188,0.2909305577384082,0,0,0,0,-0.009563995920097781,0.023666911904001567,0.8029274219807009,-0.0025748815457462253,0.5920629962048187,0.5909305577384082,0,0
46,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02704800945533746,-0.03489723920122882,0.4314944108270753,-0.019928567766471755,0.27301727710311724,0.321960853432079,0,0,0,0,-0.02704800945533746,-0.03489723920122882,0.8314944108270753,-0.019928567766471755,0.5730172771031172,0.621960853432079,0,0
47,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.04092570129496233,0.008903102826774777,0.3693346891433271,0.061422292222555325,0.3104904484309987,0.27230061741955824,0,0,0,0,0.04092570129496233,0.008903102826774777,0.7693346891433271,0.061422292222555325,0.6104904484309988,0.5723006174195582,0,0
48,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06281666888608395,0.00653761268183105,0.391832014442538,-0.04082489063860565,0.2729732064242131,0.256418201261092,0,0,0,0,-0.06281666888608395,0.00653761268183105,0.791832014442538,-0.04082489063860565,0.572973206424213,0.556418201261092,0,0
49,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03776067871551217,-0.007787072947580026,0.3687832326801077,0.03265127483438093,0.24923880984027874,0.2538171287378782,0,0,0,0,-0.03776067871551217,-0.007787072947580026,0.7687832326801077,0.03265127483438093,0.5492388098402787,0.5538171287378781,0,0
50,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.012548292391695776,-0.003990680103704845,0.35640883665104406,-0.002955612778659667,0.2794145792553978,0.2865033110601481,0,0,0,0,0.012548292391695776,-0.003990680103704845,0.7564088366510441,-0.002955612778659667,0.5794145792553977,0.5865033110601481,0,0
51,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.01602556007700949,-0.006289805261276876,0.4372729166379188,0.03289962076309392,0.28305872152087613,0.3007579400286361,0,0,0,0,-0.01602556007700949,-0.006289805261276876,0.8372729166379188,0.03289962076309392,0.5830587215208761,0.600757940028636,0,0
52,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.012117137874851858,0.007160649563986208,0.4470757062518937,-0.02556421590516287,0.3066018238657856,0.32500885223483883,0,0,0,0,0.012117137874851858,0.007160649563986208,0.8470757062518937,-0.02556421590516287,0.6066018238657855,0.6250088522348388,0,0
53,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.00034408947036516924,0.0069245494572370975,0.43399446094538113,-0.001689202308730744,0.32821335328313617,0.29966292954163815,0,0,0,0,0.00034408947036516924,0.0069245494572370975,0.8339944609453811,-0.001689202308730744,0.6282133532831362,0.5996629295416381,0,0
54,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.061183818817402744,-0.029330682834467478,0.40155470481132877,-0.01335711970557926,0.29745269855322287,0.28739882557315766,0,0,0,0,-0.061183818817402744,-0.029330682834467478,0.8015547048113287,-0.01335711970557926,0.5974526985532229,0.5873988255731577,0,0
55,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.009176792981672025,0.016465748409297563,0.4474327894328605,0.03761129597485388,0.2566088668613303,0.32952865424289685,0,0,0,0,-0.009176792981672025,0.016465748409297563,0.8474327894328606,0.03761129597485388,0.5566088668613303,0.6295286542428968,0,0
56,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0177304919691475,0.043066297307614465,0.4181560417484026,-0.012798452840369992,0.269376675258957,0.24722207444336633,0,0,0,0,-0.0177304919691475,0.043066297307614465,0.8181560417484026,-0.012798452840369992,0.569376675258957,0.5472220744433663,0,0
57,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.013008038868479774,-0.0018389061452651102,0.42347299581265335,0.0009671532831989035,0.3008155017113717,0.32096526734764913,0,0,0,0,0.013008038868479774,-0.0018389061452651102,0.8234729958126534,0.0009671532831989035,0.6008155017113717,0.6209652673476491,0,0
58,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.002158586416625946,-0.0011794011506449618,0.481894480100472,-0.018152674136596506,0.2920154621123009,0.37044571748794125,0,0,0,0,0.002158586416625946,-0.0011794011506449618,0.881894480100472,-0.018152674136596506,0.5920154621123008,0.6704457174879412,0,0
59,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.020333870158973144,-0.006514712295447037,0.42201826763076744,-0.05072739485358732,0.2885844541387629,0.3134111942808521,0,0,0,0,-0.020333870158973144,-0.006514712295447037,0.8220182676307675,-0.05072739485358732,0.5885844541387628,0.6134111942808521,0,0
60,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.021296328389949146,0.009387267347627487,0.38207842809412795,0.07849012178595308,0.2923428408281294,0.3257051452966909,0,0,0,0,0.021296328389949146,0.009387267347627487,0.782078428094128,0.07849012178595308,0.5923428408281294,0.6257051452966909,0,0
61,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.013788206172414288,0.006030215908717748,0.3691531911150574,0.008776042254159386,0.27195331138094636,0.2772415874679419,0,0,0,0,0.013788206172414288,0.006030215908717748,0.7691531911150574,0.008776042254159386,0.5719533113809463,0.577241587467942,0,0
62,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.014664143295008425,-0.037389955412750045,0.4196061478105046,0.037210214183350646,0.3274337130784399,0.30806213881894395,0,0,0,0,0.014664143295008425,-0.037389955412750045,0.8196061478105046,0.037210214183350646,0.6274337130784399,0.608062138818944,0,0
63,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02477238049159937,0.007948827788245835,0.42635713397584263,-0.0013367626439526191,0.32098890747034303,0.3306798515854557,0,0,0,0,0.02477238049159937,0.007948827788245835,0.8263571339758427,-0.0013367626439526191,0.620988907470343,0.6306798515854557,0,0
64,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.007252503467348889,0.014982628375987496,0.41191361255657066,0.016761520777416085,0.261928969992925,0.3118572487252315,0,0,0,0,-0.007252503467348889,0.014982628375987496,0.8119136125565707,0.016761520777416085,0.561928969992925,0.6118572487252315,0,0
65,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.04320669629238813,0.004085480814049407,0.40537495554536096,-0.03841269286691833,0.3363362149925564,0.3614974169095545,0,0,0,0,-0.04320669629238813,0.004085480814049407,0.805374955545361,-0.03841269286691833,0.6363362149925564,0.6614974169095544,0,0
66,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.07621420656266259,-0.01077240775335196,0.41395673678092915,0.013124081510404714,0.32633011000929213,0.29826405891316676,0,0,0,0,0.07621420656266259,-0.01077240775335196,0.8139567367809292,0.013124081510404714,0.6263301100092922,0.5982640589131667,0,0
67,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.035776855470280824,0.0321539525002399,0.37361811726703403,-0.016832803778305802,0.32475315432894764,0.25625409746690286,0,0,0,0,-0.035776855470280824,0.0321539525002399,0.773618117267034,-0.016832803778305802,0.6247531543289476,0.5562540974669028,0,0
68,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0017095669093376425,0.02379064814731335,0.40509748330653106,0.013797546252841218,0.26662285490398885,0.272275401811812,0,0,0,0,0.0017095669093376425,0.02379064814731335,0.8050974833065311,0.013797546252841218,0.5666228549039889,0.5722754018118119,0,0
69,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02818790882870946,-0.0170974821996707,0.41126640780094725,-0.012709906761815527,0.2789786754745459,0.27927693396398545,0,0,0,0,-0.02818790882870946,-0.0170974821996707,0.8112664078009473,-0.012709906761815527,0.5789786754745458,0.5792769339639854,0,0
70,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06279798206901684,-0.03035413159527026,0.356176717565365,-0.02239122203902693,0.3391625275046217,0.270525615687011,0,0,0,0,-0.06279798206901684,-0.03035413159527026,0.7561767175653651,-0.02239122203902693,0.6391625275046218,0.570525615687011,0,0
71,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.005426133825302867,0.05387869222616038,0.3701921942630712,0.019346506030570854,0.29950156474773787,0.26294287389439985,0,0,0,0,-0.005426133825302867,0.05387869222616038,0.7701921942630712,0.019346506030570854,0.5995015647477379,0.5629428738943998,0,0
72,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.008877485280358172,0.059781665895344394,0.4206963222357574,-0.06342947698649976,0.38573591265884044,0.33506259894354395,0,0,0,0,-0.008877485280358172,0.059781665895344394,0.8206963222357575,-0.06342947698649976,0.6857359126588405,0.6350625989435439,0,0
73,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02392771192772611,0.00890095845961972,0.40029768804099636,0.02775157037472499,0.29865857505542737,0.3225844777762123,0,0,0,0,-0.02392771192772611,0.00890095845961972,0.8002976880409964,0.02775157037472499,0.5986585750554274,0.6225844777762123,0,0
74,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.04933288108197327,-0.008887654765022669,0.40959364520324437,-0.01857139898003299,0.32479221653048257,0.28177080168350577,0,0,0,0,-0.04933288108197327,-0.008887654765022669,0.8095936452032444,-0.01857139898003299,0.6247922165304826,0.5817708016835057,0,0
75,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06283712117733072,-0.006655039800295664,0.4010884843353737,-0.022203919532339536,0.27608321203526326,0.27341900865077884,0,0,0,0,-0.06283712117733072,-0.006655039800295664,0.8010884843353737,-0.022203919532339536,0.5760832120352632,0.5734190086507789,0,0
76,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.02585790012846073,0.02690306048566383,0.3731082666139772,0.0009596008843269378,0.3110535807004283,0.27818165747371026,0,0,0,0,0.02585790012846073,0.02690306048566383,0.7731082666139772,0.0009596008843269378,0.6110535807004283,0.5781816574737102,0,0
77,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.025044081519745395,-0.03554429423776657,0.43022335482873875,0.0023353874992155677,0.2750692301230997,0.31140936735310476,0,0,0,0,0.025044081519745395,-0.03554429423776657,0.8302233548287388,0.0023353874992155677,0.5750692301230997,0.6114093673531047,0,0
78,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.06367503771117937,-0.0380196035641886,0.3800852642565022,0.05893330267482852,0.29426852394042186,0.2821145822745268,0,0,0,0,0.06367503771117937,-0.0380196035641886,0.7800852642565022,0.05893330267482852,0.5942685239404218,0.5821145822745268,0,0
79,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0473281505224603,-0.03053024133807298,0.3704114607956427,0.03436467328806239,0.28617792258254793,0.27517640936497806,0,0,0,0,-0.0473281505224603,-0.03053024133807298,0.7704114607956427,0.03436467328806239,0.5861779225825479,0.575176409364978,0,0
80,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.037954626245082765,0.03403578558596472,0.4172944600954281,0.009435296876764894,0.29930415646771524,0.33237157895270897,0,0,0,0,-0.037954626245082765,0.03403578558596472,0.8172944600954282,0.009435296876764894,0.5993041564677153,0.6323715789527089,0,0
81,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.007915628404784242,0.0001624742119466019,0.3609145226684317,0.03191649722294187,0.26034091229459067,0.30511608981189425,0,0,0,0,0.007915628404784242,0.0001624742119466019,0.7609145226684317,0.03191649722294187,0.5603409122945906,0.6051160898118942,0,0
82,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.04940819527655865,-0.005612882798564081,0.37816580299785163,-0.003909760823302496,0.29758520012826173,0.319835060569897,0,0,0,0,-0.04940819527655865,-0.005612882798564081,0.7781658029978517,-0.003909760823302496,0.5975852001282618,0.619835060569897,0,0
83,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.018990327845089652,0.027377923872534092,0.43211501599510777,-0.029448922203299147,0.3071927826019829,0.26624125992171055,0,0,0,0,-0.018990327845089652,0.027377923872534092,0.8321150159951078,-0.029448922203299147,0.607192782601983,0.5662412599217106,0,0
84,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0004093786730391402,0.029939909849223786,0.43217211830399205,0.027686962100434215,0.2730907862816053,0.29581246019649,0,0,0,0,0.0004093786730391402,0.029939909849223786,0.8321721183039921,0.027686962100434215,0.5730907862816053,0.59581246019649,0,0
85,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.03756715572144993,0.041676624217379214,0.30595114774515386,-0.028930227351814237,0.3548604213438035,0.2831057830177742,0,0,0,0,-0.03756715572144993,0.041676624217379214,0.7059511477451539,-0.028930227351814237,0.6548604213438035,0.5831057830177742,0,0
86,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.016896423139070887,-0.028416752285795932,0.4297651690964386,0.013608975434036392,0.29207880116053087,0.3132081082637628,0,0,0,0,0.016896423139070887,-0.028416752285795932,0.8297651690964386,0.013608975434036392,0.5920788011605309,0.6132081082637628,0,0
87,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.05518323622991475,-0.029863774545893562,0.3841814593941898,0.037653494292822075,0.3148229604556224,0.3256164698559013,0,0,0,0,0.05518323622991475,-0.029863774545893562,0.7841814593941898,0.037653494292822075,0.6148229604556223,0.6256164698559012,0,0
88,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.014311545575643445,0.026846898967015462,0.39329291633428143,-0.010123912987526242,0.29095730351526566,0.280743352046356,0,0,0,0,-0.014311545575643445,0.026846898967015462,0.7932929163342815,-0.010123912987526242,0.5909573035152657,0.580743352046356,0,0
89,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.0126436195399285,-0.0007462626995101244,0.4321931717143017,0.022922474330716803,0.3663733381032902,0.269815112074774,0,0,0,0,-0.0126436195399285,-0.0007462626995101244,0.8321931717143017,0.022922474330716803,0.6663733381032901,0.569815112074774,0,0
90,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.035089379204883156,-0.04613467552453796,0.4101566135448078,0.003492040732926246,0.27212919214362535,0.2733892061647055,0,0,0,0,-0.035089379204883156,-0.04613467552453796,0.8101566135448078,0.003492040732926246,0.5721291921436253,0.5733892061647055,0,0
91,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06478301956839078,0.010352038789933043,0.37460313224364494,-0.017222965854774685,0.2742563124613658,0.3071437447958746,0,0,0,0,-0.06478301956839078,0.010352038789933043,0.774603132243645,-0.017222965854774685,0.5742563124613658,0.6071437447958745,0,0
92,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.06035076912338484,-0.00485938484697708,0.4193586418077497,0.040646753637493045,0.25094900916205126,0.2732047520865119,0,0,0,0,-0.06035076912338484,-0.00485938484697708,0.8193586418077496,0.040646753637493045,0.5509490091620513,0.5732047520865119,0,0
93,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.03578527421036634,0.00973603932154614,0.4280650022025725,0.021635444955636716,0.32812822621752513,0.30422412342340355,0,0,0,0,0.03578527421036634,0.00973603932154614,0.8280650022025725,0.021635444955636716,0.6281282262175252,0.6042241234234036,0,0
94,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.008164465306741253,0.01519459633559368,0.33798982074260553,0.012536039755486719,0.25727274552337404,0.31093505949247624,0,0,0,0,0.008164465306741253,0.01519459633559368,0.7379898207426056,0.012536039755486719,0.557272745523374,0.6109350594924763,0,0
95,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0028500605655956135,-0.014463135181822632,0.4023323704285978,0.026034013823389768,0.26713336601536053,0.2938571181037031,0,0,0,0,0.0028500605655956135,-0.014463135181822632,0.8023323704285978,0.026034013823389768,0.5671333660153606,0.5938571181037031,0,0
96,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.028377072967526215,-0.014804070726381721,0.4384791467339162,0.013530368955112101,0.25255262439977105,0.29576355223243495,0,0,0,0,-0.028377072967526215,-0.014804070726381721,0.8384791467339162,0.013530368955112101,0.552552624399771,0.5957635522324349,0,0
97,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02610574650690284,-0.009866180577542152,0.40175657168373735,-0.003762710851656138,0.33849462233787614,0.290429185104674,0,0,0,0,-0.02610574650690284,-0.009866180577542152,0.8017565716837374,-0.003762710851656138,0.6384946223378761,0.590429185104674,0,0
98,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.006003034656316492,-0.03766121506561182,0.4100174874128871,0.015444388234153814,0.31743355803021295,0.2517320696202298,0,0,0,0,0.006003034656316492,-0.03766121506561182,0.8100174874128871,0.015444388234153814,0.6174335580302129,0.5517320696202298,0,0
99,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0018343527823627415,0.006169206946972413,0.37914784307311006,0.005815150613271122,0.3451920136295199,0.326909075718217,0,0,0,0,0.0018343527823627415,0.006169206946972413,0.77914784307311,0.005815150613271122,0.64519201362952,0.626909075718217,0,0
100,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.02226869247328825,0.019149604115518595,0.37363852506372913,-0.025398360969192166,0.3149104423708077,0.2759163494166935,0,0,0,0,-0.02226869247328825,0.019149604115518595,0.7736385250637292,-0.025398360969192166,0.6149104423708076,0.5759163494166935,0,0
101,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.036672185187870326,0.00014586977318977075,0.40113571737662446,0.007880287487548748,0.3115868440654881,0.30899812490602024,0,0,0,0,-0.036672185187870326,0.00014586977318977075,0.8011357173766245,0.007880287487548748,0.6115868440654881,0.6089981249060202,0,0
102,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.026714618325268252,-0.014476734831569263,0.44705684505314436,-0.010420455700047244,0.29926256227513776,0.36050503460581873,0,0,0,0,0.026714618325268252,-0.014476734831569263,0.8470568450531444,-0.010420455700047244,0.5992625622751377,0.6605050346058188,0,0
103,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0073945928550613466,0.049012216630485314,0.3721821378657707,0.025250799962082175,0.3120714340470287,0.3200660955209445,0,0,0,0,0.0073945928550613466,0.049012216630485314,0.7721821378657707,0.025250799962082175,0.6120714340470287,0.6200660955209445,0,0
104,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0360471972243778,0.01146904522518117,0.41542043035953424,0.007045331438632305,0.26604244635729934,0.3153993885683195,0,0,0,0,0.0360471972243778,0.01146904522518117,0.8154204303595343,0.007045331438632305,0.5660424463572993,0.6153993885683195,0,0
105,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.059449902223435894,0.0025836013638637183,0.3889899544048877,0.005774232921723318,0.25481080510436466,0.2654701741000191,0,0,0,0,-0.059449902223435894,0.0025836013638637183,0.7889899544048877,0.005774232921723318,0.5548108051043646,0.5654701741000191,0,0
106,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,-0.030649402672544554,-0.007928866232074817,0.37499964373379,-0.006818633294343665,0.33891131689127735,0.29463758800372786,0,0,0,0,-0.030649402672544554,-0.007928866232074817,0.77499964373379,-0.006818633294343665,0.6389113168912773,0.5946375880037278,0,0
107,0,6,0,0,0.4,0,0.3,0.3,0,6,0,0,0.0025905401438774678,-0.060797391559948726,0.4737761661923723,-6.16018372708374e-05,0.27932861866057057,0.2581732895252037,0,0,0,0,0.0025905401438774678,-0.060797391559948726,0.8737761661923723,-6.16018372708374e-05,0.5793286186605706,0.5581732895252036,0,0
